id,offense,offense_conference,defense,defense_conference,home,away,offense_score,defense_score,game_id,drive_id,drive_number,play_number,period,clock.minutes,clock.seconds,offense_timeouts,defense_timeouts,yard_line,yards_to_goal,down,distance,scoring,yards_gained,play_type,play_text,ppa,wallclock
401403868102905201,Alabama,SEC,Texas,Big 12,Texas,Alabama,10,10,401403868,4014038685,5,14,2,9,47,2,2,66,66,4,25,false,50,Punt,"James Burnip punt for 50 yds , Xavier Worthy returns for a loss of 1 yard to the Texas 15",,2022-09-10T17:09:12.000Z
401403868102944001,Texas,Big 12,Alabama,SEC,Texas,Alabama,10,10,401403868,4014038686,6,8,2,5,59,2,2,18,82,4,18,false,0,Punt,"Daniel Trejo punt for 37 yds , Kool-Aid McKinstry returns for no gain to the Alab 45",,2022-09-10T17:14:53.000Z
401403868102956401,Alabama,SEC,Texas,Big 12,Texas,Alabama,10,10,401403868,4014038687,7,4,2,4,35,2,2,48,48,4,3,false,0,Punt,"James Burnip punt for 33 yds, punt out-of-bounds at the Texas 15",,2022-09-10T17:19:14.000Z
401403868102968501,Texas,Big 12,Alabama,SEC,Texas,Alabama,10,10,401403868,4014038688,8,5,2,3,14,2,2,19,81,4,21,false,0,Punt,"Daniel Trejo punt for 36 yds, fair catch by Kool-Aid McKinstry at the Alab 45",,2022-09-10T17:25:22.000Z
401403868102985901,Alabama,SEC,Texas,Big 12,Texas,Alabama,10,10,401403868,4014038689,9,4,2,1,40,2,2,52,52,4,7,false,0,Punt,"James Burnip punt for 40 yds, fair catch by Xavier Worthy at the Texas 12",,2022-09-10T17:27:47.000Z
401403868103868401,Texas,Big 12,Alabama,SEC,Texas,Alabama,10,10,401403868,40140386812,11,5,3,13,15,3,3,18,82,4,7,false,0,Punt,"Daniel Trejo punt for 61 yds, downed at the Alab 21",,2022-09-10T17:59:38.000Z
401403868103885901,Alabama,SEC,Texas,Big 12,Texas,Alabama,10,10,401403868,40140386813,12,4,3,11,40,3,3,86,86,4,17,false,0,Punt,"James Burnip punt for 42 yds, fair catch by Xavier Worthy at the Texas 44",,2022-09-10T17:56:55.000Z
401403868103895801,Texas,Big 12,Alabama,SEC,Texas,Alabama,10,10,401403868,40140386814,13,4,3,10,41,3,3,49,51,4,5,false,0,Punt,"Daniel Trejo punt for 50 yds, downed at the Alab 1",,2022-09-10T18:08:13.000Z
401403868103906001,Alabama,SEC,Texas,Big 12,Texas,Alabama,10,10,401403868,40140386815,14,4,3,9,39,3,3,96,96,4,7,false,9,Punt,"James Burnip punt for 44 yds , Xavier Worthy returns for 9 yds to the Alab 39",,2022-09-10T18:20:06.000Z
401403868103965701,Alabama,SEC,Texas,Big 12,Texas,Alabama,10,13,401403868,40140386817,16,6,3,3,42,3,3,67,67,4,2,false,2,Punt,"James Burnip punt for 40 yds , Xavier Worthy returns for 2 yds to the Texas 29",,2022-09-10T18:32:08.000Z
401403868104927101,Texas,Big 12,Alabama,SEC,Texas,Alabama,16,17,401403868,40140386820,19,5,4,7,28,3,3,26,74,4,9,false,-3,Punt,"Daniel Trejo punt for 48 yds , Kool-Aid McKinstry returns for a loss of 3 yards to the Alab 23",,2022-09-10T19:06:16.000Z
401403869101877901,South Carolina,SEC,Arkansas,SEC,Arkansas,South Carolina,0,0,401403869,4014038691,1,8,1,12,20,3,3,58,58,4,19,false,0,Punt,"Kai Kroeger punt for 21 yds, punt out-of-bounds at the Ark 37",,2022-09-10T16:10:31.000Z
401403869102869301,South Carolina,SEC,Arkansas,SEC,Arkansas,South Carolina,3,14,401403869,4014038695,5,5,2,13,6,2,3,85,85,4,20,false,5,Punt,"Kai Kroeger punt for 44 yds , Bryce Stephens returns for 5 yds to the Ark 20 ARKANSAS Penalty, Personal Foul (7 Yards) to the Ark 39",,2022-09-10T16:57:17.000Z
401403869103885301,Arkansas,SEC,South Carolina,SEC,Arkansas,South Carolina,21,9,401403869,40140386911,10,10,3,11,46,3,3,48,52,4,11,false,0,Punt,"Max Fletcher punt for 40 yds, fair catch by Josh Vann at the SCaro 12",,2022-09-10T18:06:42.000Z
401403869103948701,South Carolina,SEC,Arkansas,SEC,Arkansas,South Carolina,16,21,401403869,40140386914,13,4,3,5,12,2,3,93,93,4,22,false,-3,Punt,"Kai Kroeger punt for 39 yds , Bryce Stephens returns for a loss of 3 yards to the Ark 4 ARKANSAS Penalty, Offensive Holding (10 Yards) to the Ark 41",,2022-09-10T18:32:21.000Z
401403869104926001,Arkansas,SEC,South Carolina,SEC,Arkansas,South Carolina,35,16,401403869,40140386919,18,7,4,7,39,3,1,39,61,4,4,false,0,Punt,"Max Fletcher punt for 37 yds, punt out-of-bounds at the SCaro 24",,2022-09-10T19:12:00.000Z
401403869104986001,Arkansas,SEC,South Carolina,SEC,Arkansas,South Carolina,42,30,401403869,40140386923,22,7,4,1,39,2,0,60,40,4,6,false,0,Punt,"Max Fletcher punt for 30 yds, fair catch by Josh Vann at the SCaro 10",,2022-09-10T19:41:21.000Z
401403870101885809,San José State,Mountain West,Auburn,SEC,Auburn,San José State,0,0,401403870,4014038701,1,8,1,11,41,3,3,65,65,4,1,false,0,Punt,"Travis Benham punt for 40 yds, downed at the Aub 25",,2022-09-10T23:43:36.000Z
401403870101897101,Auburn,SEC,San José State,Mountain West,Auburn,San José State,0,0,401403870,4014038702,2,6,1,10,28,3,3,5,95,4,30,false,0,Punt,"Oscar Chapman punt for 46 yds, downed at the SJSt 49",,2022-09-10T23:50:42.000Z
401403870101897106,Auburn,SEC,San José State,Mountain West,Auburn,San José State,0,0,401403870,4014038702,2,7,1,10,28,3,3,5,95,4,30,false,0,Punt,"Oscar Chapman punt for 46 yds, downed at the SJSt 49",,2022-09-10T23:52:45.000Z
401403870101907807,San José State,Mountain West,Auburn,SEC,Auburn,San José State,0,0,401403870,4014038703,3,4,1,9,21,3,3,46,46,4,5,false,0,Punt,"Travis Benham punt for 30 yds, fair catch by Keionte Scott at the Aub 16",,2022-09-10T23:57:34.000Z
401403870101929906,San José State,Mountain West,Auburn,SEC,Auburn,San José State,0,0,401403870,4014038705,5,4,1,7,0,3,3,44,44,4,10,false,0,Punt,Travis Benham punt for 44 yds for a touchback,,2022-09-11T00:04:31.000Z
401403870101946714,Auburn,SEC,San José State,Mountain West,Auburn,San José State,0,0,401403870,4014038706,6,4,1,5,32,3,3,24,76,4,6,false,0,Punt,"Oscar Chapman punt for 46 yds, fair catch by Isaiah Hamilton at the SJSt 30",,2022-09-11T00:08:17.000Z
401403870103909010,San José State,Mountain West,Auburn,SEC,Auburn,San José State,10,14,401403870,40140387014,14,8,3,9,9,3,3,55,55,4,13,false,22,Punt,"Travis Benham punt for 35 yds , Keionte Scott returns for 22 yds to the Aub 42",,2022-09-11T01:48:01.000Z
401403870104907110,San José State,Mountain West,Auburn,SEC,Auburn,San José State,13,24,401403870,40140387018,18,8,4,9,28,3,2,58,58,4,3,false,0,Punt,"Travis Benham punt for 41 yds, fair catch by Keionte Scott at the Aub 17",,2022-09-11T02:31:00.000Z
401403870104948501,Auburn,SEC,San José State,Mountain West,Auburn,San José State,24,13,401403870,40140387019,19,8,4,5,14,2,3,57,43,4,9,false,0,Punt,"Oscar Chapman punt for 38 yds, downed at the SJSt 5",,2022-09-11T02:41:06.000Z
401403870104948509,Auburn,SEC,San José State,Mountain West,Auburn,San José State,24,13,401403870,40140387019,19,9,4,5,14,2,3,57,43,4,9,false,0,Punt,"Oscar Chapman punt for 38 yds, downed at the SJSt 5",,2022-09-11T02:41:06.000Z
401403871101865501,Florida,SEC,Kentucky,SEC,Florida,Kentucky,0,0,401403871,4014038711,1,7,1,13,44,3,3,36,64,4,10,false,0,Punt,"Jeremy Crawshaw punt for 48 yds, fair catch by Tayvion Robinson at the Kent 16",,2022-09-10T23:09:44.000Z
401403871101885701,Kentucky,SEC,Florida,SEC,Florida,Kentucky,0,0,401403871,4014038712,2,4,1,11,42,3,3,86,86,4,12,false,0,Punt,"Colin Goodfellow punt for 38 yds, fair catch by Xzavier Henderson at the Fla 48",,2022-09-10T23:12:25.000Z
401403871101956601,Kentucky,SEC,Florida,SEC,Florida,Kentucky,0,3,401403871,4014038714,4,11,1,4,33,3,3,42,42,4,22,false,0,Punt,"Colin Goodfellow punt for 32 yds, fair catch by Xzavier Henderson at the Fla 10",,2022-09-10T23:32:11.000Z
401403871101975201,Florida,SEC,Kentucky,SEC,Florida,Kentucky,3,0,401403871,4014038715,5,6,1,2,47,3,3,46,54,4,5,false,0,Punt,"Jeremy Crawshaw punt for 45 yds, fair catch by Tayvion Robinson at the Kent 9",,2022-09-10T23:39:02.000Z
401403871102855501,Kentucky,SEC,Florida,SEC,Florida,Kentucky,0,3,401403871,4014038716,6,9,2,14,44,3,2,60,60,4,20,false,3,Punt,"Colin Goodfellow punt for 38 yds , Xzavier Henderson returns for 3 yds to the Fla 25",,2022-09-10T23:52:25.000Z
401403871102877401,Florida,SEC,Kentucky,SEC,Florida,Kentucky,3,0,401403871,4014038717,7,8,2,12,25,2,3,28,72,4,17,false,8,Punt,"Jeremy Crawshaw punt for 47 yds , Tayvion Robinson returns for 8 yds to the Kent 33",,2022-09-11T00:06:11.000Z
401403871103866401,Kentucky,SEC,Florida,SEC,Florida,Kentucky,13,16,401403871,40140387116,16,5,3,13,35,3,3,74,74,4,9,false,-2,Punt,"Colin Goodfellow punt for 44 yds , Xzavier Henderson returns for a loss of 2 yards to the Fla 28",,2022-09-11T01:13:41.000Z
401403871103878101,Florida,SEC,Kentucky,SEC,Florida,Kentucky,16,13,401403871,40140387117,17,4,3,12,18,3,3,21,79,4,17,false,0,Punt,"Jeremy Crawshaw punt for 54 yds , Tayvion Robinson returns for no gain to the Kent 25",,2022-09-11T01:16:50.000Z
401403871103987201,Florida,SEC,Kentucky,SEC,Florida,Kentucky,16,23,401403871,40140387120,20,6,3,1,27,3,3,42,58,4,6,false,0,Punt,"Jeremy Crawshaw punt for 43 yds, fair catch by Tayvion Robinson at the Kent 15",,2022-09-11T05:45:22.000Z
401403871104889401,Kentucky,SEC,Florida,SEC,Florida,Kentucky,23,16,401403871,40140387121,21,10,4,11,5,3,3,42,42,4,11,false,0,Punt,Colin Goodfellow punt for 42 yds for a touchback,,2022-09-11T05:55:37.000Z
401403872101867001,Samford,Southern,Georgia,SEC,Georgia,Samford,0,0,401403872,4014038721,1,5,1,13,29,3,3,72,72,4,7,false,0,Punt,"Bradley Porcellato punt for 28 yds, fair catch by Ladd McConkey at the Geo 44",,2022-09-10T20:05:17.000Z
401403872101959301,Samford,Southern,Georgia,SEC,Georgia,Samford,0,6,401403872,4014038725,5,5,1,4,6,3,3,68,68,4,3,false,11,Punt,"Bradley Porcellato punt for 50 yds , Ladd McConkey returns for 11 yds to the Geo 29",,2022-09-10T20:25:58.000Z
401403872102867701,Samford,Southern,Georgia,SEC,Georgia,Samford,0,13,401403872,4014038727,7,7,2,13,22,3,3,68,68,4,3,false,0,Punt,"Bradley Porcellato punt for 39 yds, fair catch by Ladd McConkey at the Geo 29",,2022-09-10T20:42:40.000Z
401403872102924601,Samford,Southern,Georgia,SEC,Georgia,Samford,0,20,401403872,4014038729,9,5,2,7,53,3,3,74,74,4,9,false,21,Punt,"Bradley Porcellato punt for 39 yds , Ladd McConkey returns for 21 yds to the Samf 44",,2022-09-10T20:57:22.000Z
401403872102996801,Samford,Southern,Georgia,SEC,Georgia,Samford,0,30,401403872,40140387213,13,8,2,0,31,3,0,69,69,4,4,false,0,Punt,"Bradley Porcellato punt for 37 yds, punt out-of-bounds at the Geo 32",,2022-09-10T21:21:42.000Z
401403872103909901,Samford,Southern,Georgia,SEC,Georgia,Samford,0,30,401403872,40140387216,16,4,3,9,0,3,3,59,59,4,5,false,0,Punt,"Bradley Porcellato punt for 39 yds, fair catch by Ladd McConkey at the Geo 20",,2022-09-10T21:58:02.000Z
401403872103955601,Georgia,SEC,Samford,Southern,Georgia,Samford,30,0,401403872,40140387217,17,9,3,4,43,3,3,57,43,4,6,false,0,Punt,"Brett Thorson punt for 30 yds, fair catch by Chandler Smith at the Samf 13",,2022-09-10T22:04:23.000Z
401403872103976501,Samford,Southern,Georgia,SEC,Georgia,Samford,0,30,401403872,40140387218,18,7,3,2,34,3,3,77,77,4,10,false,0,Punt,"Bradley Porcellato punt for 41 yds, fair catch by Kearis Jackson at the Geo 36",,2022-09-10T22:10:55.000Z
