id,offense,offense_conference,defense,defense_conference,home,away,offense_score,defense_score,game_id,drive_id,drive_number,play_number,period,clock.minutes,clock.seconds,offense_timeouts,defense_timeouts,yard_line,yards_to_goal,down,distance,scoring,yards_gained,play_type,play_text,ppa,wallclock
401403956104884001,Ole Miss,SEC,Mississippi State,SEC,Ole Miss,Mississippi State,16,17,401403956,40140395623,23,6,4,11,59,3,0,9,91,4,26,false,0,Punt,"Fraser Masin punt for 46 yds, fair catch by Zavion Thomas at the MisSt 45",,2022-11-25T03:03:43.000Z
401403957101867401,Auburn,SEC,Alabama,SEC,Alabama,Auburn,0,0,401403957,4014039571,1,6,1,13,25,3,3,76,76,4,7,false,0,Punt,"Oscar Chapman punt for 42 yds, fair catch by Jahmyr Gibbs at the Alab 34",,2022-11-26T20:43:24.000Z
401403957101885801,Alabama,SEC,Auburn,SEC,Alabama,Auburn,0,0,401403957,4014039572,2,5,1,11,41,3,3,54,46,4,3,false,0,Punt,James Burnip punt for 46 yds for a touchback,,2022-11-26T20:46:09.000Z
401403957101957001,Auburn,SEC,Alabama,SEC,Alabama,Auburn,7,7,401403957,4014039575,5,6,1,4,29,2,3,80,80,4,15,false,0,Punt,"Oscar Chapman punt for 45 yds, fair catch by Kool-Aid McKinstry at the Alab 35",,2022-11-26T21:11:55.000Z
401403957102956801,Auburn,SEC,Alabama,SEC,Alabama,Auburn,14,28,401403957,40140395711,11,7,2,4,31,2,3,72,72,4,15,false,-12,Punt,"Oscar Chapman punt for 36 yds , Kool-Aid McKinstry returns for a loss of 12 yards to the Alab 24 Kool-Aid McKinstry fumbled, recovered by Alab Kool-Aid McKinstry",,2022-11-26T22:03:11.000Z
401403957102975202,Alabama,SEC,Auburn,SEC,Alabama,Auburn,28,14,401403957,40140395712,12,6,2,2,47,3,2,17,83,4,17,false,1,Punt,"James Burnip punt for 47 yds , Keionte Scott returns for 1 yd to the Aub 37 Keionte Scott fumbled, recovered by Alab Kneeland Hibbett",,2022-11-26T22:07:53.000Z
401403957102998601,Auburn,SEC,Alabama,SEC,Alabama,Auburn,14,35,401403957,40140395714,14,6,2,0,13,2,3,58,58,4,10,false,50,Punt,"Oscar Chapman punt for 42 yds, fair catch by Kool-Aid McKinstry at the ALABAMA 16 ALABAMA Penalty, Offensive Holding (8 Yards) to the Alab 8",,2022-11-26T22:21:19.000Z
401403957103957901,Alabama,SEC,Auburn,SEC,Alabama,Auburn,42,21,401403957,40140395718,18,7,3,4,20,3,3,46,54,4,6,false,10,Punt,"James Burnip punt for 43 yds , Keionte Scott returns for 10 yds to the Aub 21",,2022-11-26T23:08:11.000Z
401403958102998401,Florida State,ACC,Florida,SEC,Florida State,Florida,21,24,401403958,40140395813,13,5,2,0,15,3,1,25,75,4,10,false,4,Punt,"Alex Mastromanno punt for 50 yds , Ricky Pearsall returns for 4 yds to the Fla 29",,2022-11-26T02:22:55.000Z
401403958103859401,Florida,SEC,Florida State,ACC,Florida State,Florida,24,21,401403958,40140395815,15,5,3,14,5,3,3,73,73,4,8,false,52,Punt,"Jeremy Crawshaw punt for 52 yds , Mycah Pittman returns for a loss of 1 yard to the FlaSt 20",,2022-11-26T02:49:24.000Z
401403958103924801,Florida,SEC,Florida State,ACC,Florida State,Florida,24,24,401403958,40140395817,17,5,3,7,51,2,3,76,76,4,11,false,0,Punt,"Jeremy Crawshaw punt for 42 yds, fair catch by Mycah Pittman at the FlaSt 34",,2022-11-26T03:09:28.000Z
401403958103967901,Florida,SEC,Florida State,ACC,Florida State,Florida,24,31,401403958,40140395819,19,6,3,3,20,2,3,78,78,4,13,false,8,Punt,"Jeremy Crawshaw punt for 45 yds , Mycah Pittman returns for 8 yds to the Fla 30 FLORIDA Penalty, Personal Foul (Ja'Markis Weston) to the Fla 44",,2022-11-26T03:25:50.000Z
401403958104909801,Florida State,ACC,Florida,SEC,Florida State,Florida,38,31,401403958,40140395822,22,5,4,9,1,3,1,19,81,4,16,false,13,Punt,"Alex Mastromanno punt for 44 yds , Ricky Pearsall returns for 13 yds to the 50 yard line",,2022-11-26T04:04:26.000Z
401403959101908601,Georgia,SEC,Georgia Tech,ACC,Georgia,Georgia Tech,0,7,401403959,4014039592,2,5,1,9,13,3,3,29,71,4,6,false,0,Punt,"Brett Thorson punt for 51 yds, fair catch by Jamal Haynes at the GTech 20",,2022-11-26T17:18:00.000Z
401403959101939201,Georgia Tech,ACC,Georgia,SEC,Georgia,Georgia Tech,7,0,401403959,4014039593,3,8,1,6,7,3,3,59,59,4,10,false,14,Punt,"David Shanahan punt for 44 yds , Ladd McConkey returns for 14 yds to the GEORGIA 45 GEORGIA TECH Penalty, Personal Foul (Sirad Bryant) to the Geo 44",,2022-11-26T17:30:56.000Z
401403959102886401,Georgia Tech,ACC,Georgia,SEC,Georgia,Georgia Tech,7,3,401403959,4014039595,5,12,2,11,35,3,3,45,45,4,5,false,0,Punt,David Shanahan punt for 45 yds for a touchback,,2022-11-26T17:56:32.000Z
401403959102967801,Georgia Tech,ACC,Georgia,SEC,Georgia,Georgia Tech,7,10,401403959,4014039597,7,8,2,3,21,3,3,63,63,4,10,false,39,Punt,"David Shanahan punt for 47 yds , Ladd McConkey returns for 39 yds to the GTech 45",,2022-11-26T18:13:49.000Z
401403959102986501,Georgia,SEC,Georgia Tech,ACC,Georgia,Georgia Tech,10,7,401403959,4014039598,8,8,2,1,34,2,2,62,38,4,14,false,0,Punt,"Brett Thorson punt for 36 yds, downed at the GTech 2",,2022-11-26T18:23:46.000Z
401403959102997101,Georgia Tech,ACC,Georgia,SEC,Georgia,Georgia Tech,7,10,401403959,4014039599,9,10,2,0,28,1,1,39,39,4,11,false,0,Punt,David Shanahan punt for 39 yds for a touchback,,2022-11-26T18:33:56.000Z
401403959103989101,Georgia Tech,ACC,Georgia,SEC,Georgia,Georgia Tech,7,23,401403959,40140395916,16,8,3,1,8,3,3,66,66,4,13,false,0,Punt,"David Shanahan punt for 65 yds, downed at the Geo 1",,2022-11-26T19:40:05.000Z
401403959104917301,Georgia Tech,ACC,Georgia,SEC,Georgia,Georgia Tech,7,37,401403959,40140395920,20,7,4,8,26,3,3,79,79,4,25,false,21,Punt,"David Shanahan punt for 49 yds , Mekhi Mews returns for 21 yds to the GTech 49",,2022-11-26T20:11:59.000Z
401403960101867901,Kentucky,SEC,Louisville,ACC,Kentucky,Louisville,0,0,401403960,4014039601,1,7,1,13,20,3,2,34,66,4,1,false,0,Punt,Wilson Berry punt for 42 yds,,2022-11-26T20:06:21.000Z
401403960101896401,Louisville,ACC,Kentucky,SEC,Kentucky,Louisville,0,0,401403960,4014039602,2,6,1,10,35,2,3,59,59,4,5,false,0,Punt,Mark Vassett punt for 45 yds,,2022-11-26T20:10:30.000Z
401403960102916501,Louisville,ACC,Kentucky,SEC,Kentucky,Louisville,0,13,401403960,4014039608,8,5,2,8,34,2,2,71,71,4,6,false,-4,Punt,"Mark Vassett punt for 47 yds , Barion Brown returns for a loss of 4 yards to the Kent 20",,2022-11-26T20:43:58.000Z
401403960102964101,Kentucky,SEC,Louisville,ACC,Kentucky,Louisville,13,0,401403960,4014039609,9,9,2,3,58,2,2,47,53,4,9,false,30,Punt,"Wilson Berry punt for 47 yds , Braden Smith returns for 30 yds to the Lvile 36",,2022-11-26T20:43:58.000Z
401403960103874401,Louisville,ACC,Kentucky,SEC,Kentucky,Louisville,7,13,401403960,40140396012,12,5,3,12,55,3,3,69,69,4,4,false,13,Punt,"Mark Vassett punt for 39 yds , Barion Brown returns for 13 yds to the Kent 43",,2022-11-26T22:02:40.000Z
401403960103957601,Louisville,ACC,Kentucky,SEC,Kentucky,Louisville,7,23,401403960,40140396016,16,7,3,4,23,3,3,65,65,4,10,false,0,Punt,"Mark Vassett punt for 47 yds , Barion Brown returns for no gain to the Kent 18",,2022-11-26T22:25:25.000Z
401403960104958703,Kentucky,SEC,Louisville,ACC,Kentucky,Louisville,26,11,401403960,40140396019,19,11,4,4,12,2,0,60,40,4,10,false,0,Punt,"Wilson Berry punt for 39 yds, downed at the Lvile 1",,2022-11-26T23:06:21.000Z
401403961101874901,Arkansas,SEC,Missouri,SEC,Missouri,Arkansas,0,0,401403961,4014039611,1,5,1,12,50,3,3,78,78,4,13,false,0,Punt,"Reid Bauer punt for 47 yds, downed at the Misso 31",,2022-11-25T20:48:58.000Z
401403961101986501,Arkansas,SEC,Missouri,SEC,Missouri,Arkansas,7,10,401403961,4014039615,5,5,1,1,34,3,3,73,73,4,8,false,0,Punt,"Reid Bauer punt for 47 yds, downed at the Misso 26",,2022-11-25T21:16:26.000Z
401403961102998901,Missouri,SEC,Arkansas,SEC,Missouri,Arkansas,20,21,401403961,40140396110,10,8,2,0,10,1,2,47,53,4,2,false,0,Punt,"Jack Stonehouse punt for 39 yds, downed at the Ark 14",,2022-11-25T22:03:59.000Z
401403961103998901,Missouri,SEC,Arkansas,SEC,Missouri,Arkansas,29,24,401403961,40140396116,16,5,3,0,10,3,3,20,80,4,15,false,11,Punt,"Jack Stonehouse punt for 44 yds , Bryce Stephens returns for 11 yds to the Ark 47",,2022-11-25T22:59:16.000Z
401403961104917501,Missouri,SEC,Arkansas,SEC,Missouri,Arkansas,29,27,401403961,40140396118,18,12,4,8,24,3,3,51,49,4,9,false,0,Punt,Jack Stonehouse punt for 39 yds,,2022-11-25T23:21:43.000Z
401403961104974301,Arkansas,SEC,Missouri,SEC,Missouri,Arkansas,27,29,401403961,40140396121,21,4,4,2,56,3,3,60,60,4,7,false,0,Punt,Reid Bauer punt for 46 yds,,2022-11-25T23:36:22.000Z
401403961104998501,Missouri,SEC,Arkansas,SEC,Missouri,Arkansas,29,27,401403961,40140396122,22,12,4,0,14,2,0,50,50,4,2,false,0,Punt,Jack Stonehouse punt for 50 yds for a touchback,,2022-11-25T23:46:25.000Z
401403962101867101,South Carolina,SEC,Clemson,ACC,Clemson,South Carolina,0,0,401403962,4014039621,1,5,1,13,28,3,3,67,67,4,2,false,5,Punt,"Kai Kroeger punt for 59 yds , Antonio Williams returns for 5 yds to the Clem 38 CLEMSON Penalty, Illegal Block (6 Yards) to the Clem 7",,2022-11-26T17:12:00.000Z
401403962101877601,Clemson,ACC,South Carolina,SEC,Clemson,South Carolina,0,0,401403962,4014039622,2,5,1,12,23,3,3,29,71,4,6,false,0,Punt,"Aidan Swanson punt for 40 yds, downed at the SCaro 31",,2022-11-26T17:15:06.000Z
401403962101899901,South Carolina,SEC,Clemson,ACC,Clemson,South Carolina,0,7,401403962,4014039624,4,8,1,10,0,3,3,55,55,4,11,false,0,Punt,"Kai Kroeger punt for 45 yds, fair catch by Antonio Williams at the Clem 10",,2022-11-26T17:25:15.000Z
401403962101956901,South Carolina,SEC,Clemson,ACC,Clemson,South Carolina,0,14,401403962,4014039626,6,7,1,4,30,3,3,45,45,4,10,false,0,Punt,"Kai Kroeger punt for 42 yds, downed at the Clem 3",,2022-11-26T17:42:40.000Z
401403962101979201,Clemson,ACC,South Carolina,SEC,Clemson,South Carolina,14,0,401403962,4014039627,7,5,1,2,7,3,3,11,89,4,2,false,0,Punt,"Aidan Swanson punt for 40 yds, downed at the SCaro 49",,2022-11-26T17:46:16.000Z
401403962102898801,Clemson,ACC,South Carolina,SEC,Clemson,South Carolina,14,7,401403962,4014039629,9,11,2,10,11,3,3,46,54,4,9,false,0,Punt,"Aidan Swanson punt for 52 yds, punt out-of-bounds at the SCaro 2",,2022-11-26T18:07:42.000Z
401403962102996601,Clemson,ACC,South Carolina,SEC,Clemson,South Carolina,23,14,401403962,40140396214,14,10,2,0,33,2,3,52,48,4,3,false,0,Punt,DJ Uiagalelei punt for 48 yds for a touchback,,2022-11-26T18:42:06.000Z
401403962103864101,Clemson,ACC,South Carolina,SEC,Clemson,South Carolina,23,14,401403962,40140396216,16,5,3,13,58,3,3,25,75,4,10,false,37,Punt,"Aidan Swanson punt for 38 yds , Ahmarean Brown returns for 37 yds to the Clem 26",,2022-11-26T19:08:59.000Z
401403962103905601,Clemson,ACC,South Carolina,SEC,Clemson,South Carolina,23,21,401403962,40140396218,18,8,3,9,43,3,3,44,56,4,10,false,0,Punt,"Aidan Swanson punt for 40 yds, downed at the SCaro 16",,2022-11-26T19:20:58.000Z
401403962103928901,South Carolina,SEC,Clemson,ACC,Clemson,South Carolina,21,23,401403962,40140396219,19,4,3,7,10,3,3,91,91,4,17,false,23,Punt,"Kai Kroeger punt for 61 yds , Antonio Williams returns for 23 yds to the SCaro 47",,2022-11-26T19:28:19.000Z
401403962103978401,Clemson,ACC,South Carolina,SEC,Clemson,South Carolina,30,28,401403962,40140396222,22,5,3,2,15,3,3,30,70,4,5,false,0,Punt,"Aidan Swanson punt for 41 yds, downed at the SCaro 29",,2022-11-26T19:42:26.000Z
401403962104904001,Clemson,ACC,South Carolina,SEC,Clemson,South Carolina,30,31,401403962,40140396224,24,5,4,9,59,3,2,28,72,4,7,false,-4,Punt,"Aidan Swanson punt for 50 yds , Ahmarean Brown returns for a loss of 4 yards to the SCaro 18",,2022-11-26T20:05:39.000Z
401403962104929301,South Carolina,SEC,Clemson,ACC,Clemson,South Carolina,31,30,401403962,40140396225,25,6,4,7,6,2,3,63,63,4,3,false,0,Punt,"Kai Kroeger punt for 61 yds, downed at the Clem 2",,2022-11-26T20:12:55.000Z
401403962104958001,South Carolina,SEC,Clemson,ACC,Clemson,South Carolina,31,30,401403962,40140396227,27,6,4,4,19,1,3,66,66,4,11,false,0,Punt,"Kai Kroeger punt for 63 yds, downed at the Clem 3",,2022-11-26T20:22:55.000Z
401403962104976001,Clemson,ACC,South Carolina,SEC,Clemson,South Carolina,30,31,401403962,40140396228,28,7,4,2,39,3,1,23,77,4,10,false,0,Punt,"Aidan Swanson punt for 61 yds, downed at the SCaro 16",,2022-11-26T20:30:44.000Z
401403962104979401,South Carolina,SEC,Clemson,ACC,Clemson,South Carolina,31,30,401403962,40140396229,29,6,4,2,5,1,1,81,81,4,7,false,8,Punt,"Kai Kroeger punt for 45 yds , Antonio Williams returns for 8 yds to the Clem 44 Antonio Williams fumbled, recovered by SCaro Nick Emmanwori",,2022-11-26T20:35:40.000Z
401403963101876801,LSU,SEC,Texas A&M,SEC,Texas A&M,LSU,0,0,401403963,4014039631,1,7,1,12,31,3,3,50,50,4,5,false,0,Punt,"Jay Bramblett punt for 40 yds, fair catch by Moose Muhammad III at the TexAM 10",,2022-11-27T00:15:17.000Z
401403963102999101,LSU,SEC,Texas A&M,SEC,Texas A&M,LSU,10,17,401403963,4014039637,7,9,2,0,8,1,3,49,49,4,7,false,0,Punt,Jay Bramblett punt for 49 yds for a touchback,,2022-11-27T01:34:28.000Z
401403963103858501,Texas A&M,SEC,LSU,SEC,Texas A&M,LSU,17,10,401403963,4014039639,9,5,3,14,14,3,3,26,74,4,9,false,0,Punt,"Nik Constantinou punt for 45 yds, punt out-of-bounds at the LSU 29",,2022-11-27T01:59:21.000Z
401403963103918001,Texas A&M,SEC,LSU,SEC,Texas A&M,LSU,17,17,401403963,40140396311,11,5,3,8,19,3,3,31,69,4,4,false,0,Punt,"Nik Constantinou punt for 43 yds, fair catch by Gregory Clayton Jr. at the LSU 26",,2022-11-27T02:16:05.000Z
401403963103974201,LSU,SEC,Texas A&M,SEC,Texas A&M,LSU,17,24,401403963,40140396313,13,12,3,2,57,3,3,47,47,4,16,false,0,Punt,"Jay Bramblett punt for 30 yds, fair catch by Moose Muhammad III at the TexAM 17",,2022-11-27T02:33:40.000Z
401403963104877001,LSU,SEC,Texas A&M,SEC,Texas A&M,LSU,17,31,401403963,40140396315,15,6,4,12,29,3,3,82,82,4,17,false,3,Punt,"Jay Bramblett punt for 47 yds , Moose Muhammad III returns for 3 yds to the TexAM 21 TEXAS A&M Penalty, Illegal Block (15 Yards) to the TexAM 23",,2022-11-27T02:52:26.000Z
401403963104959901,Texas A&M,SEC,LSU,SEC,Texas A&M,LSU,38,23,401403963,40140396318,18,5,4,4,0,2,3,29,71,4,6,false,0,Punt,"Nik Constantinou punt for 36 yds, punt out-of-bounds at the LSU 35",,2022-11-27T03:17:26.000Z
401403964101915301,Vanderbilt,SEC,Tennessee,SEC,Vanderbilt,Tennessee,0,7,401403964,4014039642,2,12,1,8,46,3,3,48,52,4,22,false,4,Punt,"Matt Hayball punt for 44 yds , Dee Williams returns for 4 yds to the Tenn 12",,2022-11-27T00:50:45.000Z
401403964101925901,Tennessee,SEC,Vanderbilt,SEC,Vanderbilt,Tennessee,7,0,401403964,4014039643,3,6,1,7,40,3,3,67,67,4,9,false,0,Punt,"Paxton Brooks punt for 36 yds, fair catch by Will Sheppard at the Vandy 31",,2022-11-27T00:55:50.000Z
401403964101944401,Vanderbilt,SEC,Tennessee,SEC,Vanderbilt,Tennessee,0,7,401403964,4014039644,4,5,1,5,55,3,3,33,67,4,8,false,0,Punt,"Matt Hayball punt for 43 yds, fair catch by Dee Williams at the Tenn 24",,2022-11-27T01:01:55.000Z
401403964102908201,Tennessee,SEC,Vanderbilt,SEC,Vanderbilt,Tennessee,14,0,401403964,4014039647,7,6,2,9,17,3,2,60,60,4,5,false,0,Punt,"Paxton Brooks punt for 35 yds, fair catch by Will Sheppard at the Vandy 25",,2022-11-27T01:32:10.000Z
401403964102919001,Vanderbilt,SEC,Tennessee,SEC,Vanderbilt,Tennessee,0,21,401403964,4014039648,8,4,2,8,9,2,3,25,75,4,10,true,73,Punt,"Matt Hayball punt for 48 yds , Dee Williams returns for 73 yds for a TD, (Chase McGrath KICK)",,2022-11-27T01:35:44.000Z
401403964102936801,Vanderbilt,SEC,Tennessee,SEC,Vanderbilt,Tennessee,0,21,401403964,4014039649,9,5,2,6,31,2,3,28,72,4,8,false,20,Punt,"Matt Hayball punt for 43 yds , Squirrel White returns for 20 yds to the Tenn 49",,2022-11-27T01:42:26.000Z
401403964102988801,Vanderbilt,SEC,Tennessee,SEC,Vanderbilt,Tennessee,0,21,401403964,40140396411,11,13,2,1,11,2,1,61,39,4,17,false,0,Punt,"Matt Hayball punt for 37 yds, downed at the Tenn 2",,2022-11-27T01:58:08.000Z
401403964103929101,Vanderbilt,SEC,Tennessee,SEC,Vanderbilt,Tennessee,0,35,401403964,40140396417,17,8,3,7,8,3,3,28,72,4,18,false,19,Punt,"Matt Hayball punt for 40 yds , Dee Williams returns for 19 yds to the Vandy 49",,2022-11-27T02:47:33.000Z
401403964104854401,Tennessee,SEC,Vanderbilt,SEC,Vanderbilt,Tennessee,42,0,401403964,40140396420,20,5,4,14,55,3,3,61,61,4,6,false,0,Punt,"Paxton Brooks punt for 31 yds, fair catch by Will Sheppard at the Vandy 30",,2022-11-27T03:11:53.000Z
401403964104924501,Vanderbilt,SEC,Tennessee,SEC,Vanderbilt,Tennessee,0,49,401403964,40140396423,23,7,4,7,54,3,2,47,53,4,4,false,0,Punt,Matt Hayball punt for 53 yds for a touchback,,2022-11-27T03:29:42.000Z
401403964104946401,Vanderbilt,SEC,Tennessee,SEC,Vanderbilt,Tennessee,0,56,401403964,40140396425,25,5,4,5,35,3,2,15,85,4,22,false,0,Punt,"Matt Hayball punt for 29 yds, punt out-of-bounds at the Vandy 44",,2022-11-27T03:38:00.000Z
401403964104967001,Tennessee,SEC,Vanderbilt,SEC,Vanderbilt,Tennessee,56,0,401403964,40140396426,26,4,4,3,29,2,3,47,47,4,13,false,0,Punt,"Paxton Brooks punt for 28 yds, fair catch by Will Sheppard at the Vandy 19",,2022-11-27T03:45:16.000Z
401404045101887701,Arizona State,Pac-12,Arizona,Pac-12,Arizona,Arizona State,0,0,401404045,4014040451,1,8,1,11,22,3,3,48,48,4,21,false,0,Punt,Eddie Czaplicki punt for 48 yds for a touchback,,2022-11-25T20:19:50.000Z
401404045101975401,Arizona,Pac-12,Arizona State,Pac-12,Arizona,Arizona State,7,0,401404045,4014040454,4,4,1,2,45,3,3,16,84,4,9,false,0,Punt,"Kyle Ostendorp punt for 44 yds ,  returns for no gain to the ArzSt 40",,2022-11-25T20:41:24.000Z
401404045102997401,Arizona,Pac-12,Arizona State,Pac-12,Arizona,Arizona State,10,14,401404045,4014040459,9,5,2,0,25,3,2,27,73,4,8,false,-3,Punt,"Kyle Ostendorp punt for 44 yds , D.J. Taylor returns for a loss of 3 yards to the ArzSt 26",,2022-11-25T21:39:45.000Z
401404045104859201,Arizona,Pac-12,Arizona State,Pac-12,Arizona,Arizona State,32,28,401404045,40140404516,16,5,4,14,7,3,1,22,78,4,7,false,0,Punt,"Kyle Ostendorp punt for 43 yds, fair catch by D.J. Taylor at the ArzSt 35",,2022-11-25T22:54:52.000Z
401404046101885901,UCLA,Pac-12,California,Pac-12,California,UCLA,0,0,401404046,4014040461,1,10,1,11,40,3,3,45,45,4,9,false,0,Punt,"Nicholas Barr-Mira punt for 35 yds, fair catch by Jeremiah Hunter at the Cal 10",,2022-11-25T21:45:57.000Z
401404046101898501,California,Pac-12,UCLA,Pac-12,California,UCLA,0,0,401404046,4014040462,2,4,1,10,14,3,3,15,85,4,5,false,0,Punt,"Jamieson Sheahan punt for 40 yds, fair catch by Logan Loya at the UCLA 45",,2022-11-25T21:48:58.000Z
401404046101938702,California,Pac-12,UCLA,Pac-12,California,UCLA,0,7,401404046,4014040464,4,5,1,6,12,3,3,23,77,4,10,false,0,Punt,"Jamieson Sheahan punt for 46 yds, fair catch by Logan Loya at the UCLA 41",,2022-11-25T22:02:25.000Z
401404046102976401,UCLA,Pac-12,California,Pac-12,California,UCLA,10,14,401404046,4014040469,9,6,2,2,35,3,3,86,86,4,11,false,20,Punt,"Nicholas Barr-Mira punt for 50 yds , Jeremiah Hunter returns for 20 yds to the UCLA 44",,2022-11-25T22:54:27.000Z
401404046103888201,California,Pac-12,UCLA,Pac-12,California,UCLA,21,17,401404046,40140404613,13,9,3,11,17,3,3,44,56,4,11,false,0,Punt,"Jamieson Sheahan punt for 46 yds, fair catch by Logan Loya at the UCLA 10",,2022-11-25T23:33:33.000Z
401404046103965301,California,Pac-12,UCLA,Pac-12,California,UCLA,21,24,401404046,40140404615,15,10,3,3,46,3,3,56,44,4,8,false,0,Punt,"Jamieson Sheahan punt for 32 yds, punt out-of-bounds at the UCLA 12",,2022-11-25T23:51:59.000Z
401404046103965306,UCLA,Pac-12,California,Pac-12,California,UCLA,24,21,401404046,40140404616,16,4,3,3,46,3,3,88,88,4,10,false,7,Punt,"Nicholas Barr-Mira punt for 52 yds , Jeremiah Hunter returns for 7 yds to the Cal 43 Jeremiah Hunter fumbled, recovered by UCLA Laiatu Latu",,2022-11-25T23:52:19.000Z
401404046104929001,California,Pac-12,UCLA,Pac-12,California,UCLA,28,37,401404046,40140404620,20,5,4,7,9,3,3,28,72,4,7,false,0,Punt,"Jamieson Sheahan punt for 52 yds, punt out-of-bounds at the UCLA 20",,2022-11-26T00:39:03.000Z
401404047102876401,Oregon State,Pac-12,Oregon,Pac-12,Oregon State,Oregon,10,7,401404047,4014040475,5,4,2,12,35,2,3,17,83,4,9,false,0,Punt,"Luke Loecher punt for 41 yds, fair catch by Kris Hutson at the Oregn 42",,2022-11-26T21:29:23.000Z
401404047103859401,Oregon,Pac-12,Oregon State,Pac-12,Oregon State,Oregon,14,10,401404047,40140404712,12,5,3,14,5,3,3,61,61,4,5,false,0,Punt,"Alex Bales punt for 34 yds, fair catch by Jesiah Irish at the OrgSt 27",,2022-11-26T22:37:45.000Z
401404047103877601,Oregon State,Pac-12,Oregon,Pac-12,Oregon State,Oregon,10,21,401404047,40140404715,15,5,3,12,23,3,3,29,71,4,4,false,0,Punt,"Luke Loecher punt for 38 yds, fair catch by Josh Delgado at the Oregn 33",,2022-11-26T22:46:47.000Z
401404048101865801,Colorado,Pac-12,Utah,Pac-12,Colorado,Utah,0,0,401404048,4014040481,1,5,1,13,41,3,3,34,66,4,11,false,9,Punt,"Trent Carrizosa punt for 40 yds , Devaughn Vele returns for 9 yds to the Utah 35",,2022-11-26T21:13:50.000Z
401404048101878301,Utah,Pac-12,Colorado,Pac-12,Colorado,Utah,0,0,401404048,4014040482,2,4,1,12,16,3,3,63,63,4,8,false,0,Punt,"Jack Bouwmeester punt for 46 yds, fair catch by Dante Capolungo at the Colo 17",,2022-11-26T21:16:09.000Z
401404048101896201,Colorado,Pac-12,Utah,Pac-12,Colorado,Utah,0,0,401404048,4014040483,3,4,1,10,37,2,3,24,76,4,3,false,0,Punt,"Trent Carrizosa punt for 35 yds , Devaughn Vele returns for no gain to the Utah 41",,2022-11-26T21:22:37.000Z
