id,offense,offense_conference,defense,defense_conference,home,away,offense_score,defense_score,game_id,drive_id,drive_number,play_number,period,clock.minutes,clock.seconds,offense_timeouts,defense_timeouts,yard_line,yards_to_goal,down,distance,scoring,yards_gained,play_type,play_text,ppa,wallclock
401403946101926101,Austin Peay,Atlantic Sun,Alabama,SEC,Alabama,Austin Peay,0,7,401403946,4014039462,2,5,1,7,38,1,3,72,72,4,10,false,-2,Punt,"Matt Rigney punt for 34 yds , TEAM returns for a loss of 2 yards to the Alab 36 TEAM fumbled, recovered by APeay Ethan Myers",,2022-11-19T17:27:18.000Z
401403946102995201,Austin Peay,Atlantic Sun,Alabama,SEC,Alabama,Austin Peay,0,17,401403946,4014039469,9,8,2,0,47,0,2,59,59,4,8,false,29,Punt,"Matt Rigney punt for 34 yds, punt out-of-bounds at the ALABAMA 25 AUSTINPEAY Penalty, Illegal Formation (-5 Yards) to the Alab 30",,2022-11-19T18:26:34.000Z
401403946103876701,Austin Peay,Atlantic Sun,Alabama,SEC,Alabama,Austin Peay,0,17,401403946,40140394611,11,8,3,12,32,3,3,58,58,4,3,false,0,Punt,"Matt Rigney punt for 41 yds, fair catch by Kool-Aid McKinstry at the Alab 17",,2022-11-19T18:54:35.000Z
401403946103886301,Alabama,SEC,Austin Peay,Atlantic Sun,Alabama,Austin Peay,17,0,401403946,40140394612,12,4,3,11,36,3,3,22,78,4,5,false,56,Punt,"James Burnip punt for 46 yds, fair catch by Kam Thomas at the ALABAMA 32 AUSTINPEAY Penalty, Offensive Holding (10 Yards) to the APeay 22",,2022-11-19T19:00:05.000Z
401403946103905801,Austin Peay,Atlantic Sun,Alabama,SEC,Alabama,Austin Peay,0,17,401403946,40140394613,13,4,3,9,41,3,3,73,73,4,5,false,0,Punt,"Matt Rigney punt for 38 yds, fair catch by Kool-Aid McKinstry at the Alab 35",,2022-11-19T19:05:30.000Z
401403946103985001,Austin Peay,Atlantic Sun,Alabama,SEC,Alabama,Austin Peay,0,27,401403946,40140394617,17,7,3,1,49,3,3,63,63,4,6,false,10,Punt,"Matt Rigney punt for 39 yds , Kool-Aid McKinstry returns for 10 yds to the Alab 34",,2022-11-19T19:25:29.000Z
401403946104954501,Austin Peay,Atlantic Sun,Alabama,SEC,Alabama,Austin Peay,0,34,401403946,40140394621,21,4,4,4,54,3,3,89,89,4,4,false,0,Punt,"Matt Rigney punt for 57 yds, downed at the Alab 32",,2022-11-19T19:56:29.000Z
401403947101877001,Arkansas,SEC,Ole Miss,SEC,Arkansas,Ole Miss,0,0,401403947,4014039472,2,5,1,12,29,3,3,61,39,4,11,false,0,Punt,"Max Fletcher punt for 28 yds, downed at the Miss 11",,2022-11-20T00:45:57.000Z
401403947101894501,Ole Miss,SEC,Arkansas,SEC,Arkansas,Ole Miss,0,0,401403947,4014039473,3,6,1,10,54,3,2,68,68,4,5,false,0,Punt,Fraser Masin punt for 37 yds,,2022-11-20T00:51:13.000Z
401403947101946403,Ole Miss,SEC,Arkansas,SEC,Arkansas,Ole Miss,0,7,401403947,4014039475,5,13,1,5,35,3,0,43,43,4,19,false,0,Punt,"Fraser Masin punt for 31 yds, downed at the Ark 27",,2022-11-20T01:05:47.000Z
401403947102914401,Arkansas,SEC,Ole Miss,SEC,Arkansas,Ole Miss,21,3,401403947,40140394710,10,5,2,8,55,-1,3,41,59,4,6,false,0,Punt,"Reid Bauer punt for 29 yds, fair catch by Jordan Watkins at the Miss 30",,2022-11-20T01:45:02.000Z
401403947103985501,Arkansas,SEC,Ole Miss,SEC,Arkansas,Ole Miss,42,6,401403947,40140394720,20,11,3,1,44,1,2,60,40,4,6,false,0,Punt,"Max Fletcher punt for 36 yds, downed at the Miss 4",,2022-11-20T03:13:26.000Z
401403947104904701,Arkansas,SEC,Ole Miss,SEC,Arkansas,Ole Miss,42,12,401403947,40140394722,22,8,4,9,52,0,2,50,50,4,10,false,0,Punt,"Max Fletcher punt for 38 yds, fair catch by Jordan Watkins at the Miss 12",,2022-11-20T03:31:57.000Z
401403947104938301,Arkansas,SEC,Ole Miss,SEC,Arkansas,Ole Miss,42,20,401403947,40140394724,24,8,4,6,16,-2,0,51,49,4,20,false,0,Punt,"Max Fletcher punt for 35 yds, fair catch by Jordan Watkins at the Miss 14",,2022-11-20T03:48:55.000Z
401403947104997001,Arkansas,SEC,Ole Miss,SEC,Arkansas,Ole Miss,42,27,401403947,40140394726,26,5,4,0,29,-4,0,46,54,4,9,false,0,Punt,"Reid Bauer punt for 43 yds, fair catch by Jordan Watkins at the Miss 11",,2022-11-20T04:07:12.000Z
401403949102979601,Kentucky,SEC,Georgia,SEC,Kentucky,Georgia,0,6,401403949,4014039495,5,6,2,2,3,2,2,31,69,4,4,false,0,Punt,"Wilson Berry punt for 45 yds, fair catch by Ladd McConkey at the Geo 24",,2022-11-19T21:13:17.000Z
401403949103898701,Kentucky,SEC,Georgia,SEC,Kentucky,Georgia,0,9,401403949,4014039498,8,5,3,10,12,3,3,5,95,4,16,false,0,Punt,"Wilson Berry punt for 53 yds, downed at the Geo 42",,2022-11-19T22:25:55.000Z
401403949103948001,Kentucky,SEC,Georgia,SEC,Kentucky,Georgia,0,16,401403949,40140394910,10,5,3,5,19,3,3,31,69,4,4,false,0,Punt,"Wilson Berry punt for 42 yds, punt out-of-bounds at the Geo 27",,2022-11-19T22:39:50.000Z
401403949104934401,Georgia,SEC,Kentucky,SEC,Kentucky,Georgia,16,6,401403949,40140394913,13,6,4,6,55,3,3,58,58,4,1,false,0,Punt,"Brett Thorson punt for 48 yds, punt out-of-bounds at the Kent 10",,2022-11-19T23:09:40.000Z
401403949104976701,Georgia,SEC,Kentucky,SEC,Kentucky,Georgia,16,6,401403949,40140394915,15,9,4,2,32,1,1,53,53,4,1,false,28,Punt,"Brett Thorson punt for 43 yds, fair catch by Barion Brown at the KENTUCKY 10 GEORGIA Penalty, Kick Catching Interference (Nyland Green) to the Kent 25",,2022-11-19T23:35:32.000Z
401403951102885801,East Tennessee State,Southern,Mississippi State,SEC,Mississippi State,East Tennessee State,0,21,401403951,4014039516,6,6,2,11,41,2,3,79,79,4,14,false,-2,Punt,"Trace Kelley punt for 39 yds , Zavion Thomas returns for a loss of 2 yards to the MisSt 38",,2022-11-19T17:51:22.000Z
401403951102924501,East Tennessee State,Southern,Mississippi State,SEC,Mississippi State,East Tennessee State,0,28,401403951,4014039519,9,5,2,7,54,2,3,63,63,4,3,false,0,Punt,Trace Kelley punt for 16 yds,,2022-11-19T18:05:32.000Z
401403951102968101,East Tennessee State,Southern,Mississippi State,SEC,Mississippi State,East Tennessee State,0,35,401403951,40140395111,11,6,2,3,18,2,3,75,75,4,21,false,0,Punt,"Trace Kelley punt for 28 yds, fair catch by Zavion Thomas at the MisSt 47",,2022-11-19T18:16:07.000Z
401403951103955501,East Tennessee State,Southern,Mississippi State,SEC,Mississippi State,East Tennessee State,0,42,401403951,40140395116,16,9,3,4,44,3,3,64,64,4,11,false,0,Punt,"Trace Kelley punt for 29 yds, downed at the MisSt 35",,2022-11-19T19:09:12.000Z
401403951104897301,East Tennessee State,Southern,Mississippi State,SEC,Mississippi State,East Tennessee State,0,56,401403951,40140395120,20,5,4,10,26,3,2,66,66,4,1,false,0,Punt,"Trace Kelley punt for 29 yds, fair catch by Zavion Thomas at the MisSt 37",,2022-11-19T19:40:52.000Z
401403951104945101,East Tennessee State,Southern,Mississippi State,SEC,Mississippi State,East Tennessee State,7,56,401403951,40140395123,23,4,4,5,48,3,2,56,56,4,5,false,0,Punt,"Trace Kelley punt for 49 yds, downed at the MisSt 7",,2022-11-19T19:59:21.000Z
401403951104967901,Mississippi State,SEC,East Tennessee State,Southern,Mississippi State,East Tennessee State,56,7,401403951,40140395124,24,8,4,3,20,2,3,39,61,4,4,false,19,Punt,"George Georgopoulos punt for 39 yds , Alijah Huzzie returns for 19 yds to the ETnSt 41",,2022-11-19T20:04:24.000Z
401403952101966401,New Mexico State,FBS Independents,Missouri,SEC,Missouri,New Mexico State,0,7,401403952,4014039523,3,8,1,3,35,2,3,62,62,4,9,false,0,Punt,"Josh Carlson punt for 43 yds, fair catch by Luther Burden III at the Misso 19",,2022-11-20T01:03:07.000Z
401403952102919201,New Mexico State,FBS Independents,Missouri,SEC,Missouri,New Mexico State,0,14,401403952,4014039525,5,8,2,8,7,2,3,66,66,4,11,false,2,Punt,"Josh Carlson punt for 34 yds , Luther Burden III returns for 2 yds to the Misso 34",,2022-11-20T01:31:57.000Z
401403952102996101,New Mexico State,FBS Independents,Missouri,SEC,Missouri,New Mexico State,0,21,401403952,4014039527,7,12,2,0,38,1,3,40,40,4,10,false,0,Punt,"Josh Carlson punt for 32 yds, fair catch by Luther Burden III at the Misso 8",,2022-11-20T01:51:42.000Z
401403952104924501,New Mexico State,FBS Independents,Missouri,SEC,Missouri,New Mexico State,7,45,401403952,40140395215,15,5,4,7,54,3,3,67,67,4,2,false,0,Punt,"Josh Carlson punt for 33 yds, downed at the Misso 34",,2022-11-20T03:25:56.000Z
401403952104977501,Missouri,SEC,New Mexico State,FBS Independents,Missouri,New Mexico State,45,14,401403952,40140395218,18,6,4,2,24,3,3,40,60,4,8,false,0,Punt,Jack Stonehouse punt for 43 yds,,2022-11-20T03:43:04.000Z
401403953101956601,Tennessee,SEC,South Carolina,SEC,South Carolina,Tennessee,7,14,401403953,4014039534,4,8,1,4,33,3,2,80,80,4,28,false,0,Punt,"Paxton Brooks punt for 44 yds, fair catch by Josh Vann at the SCaro 36",,2022-11-20T00:40:27.000Z
401403953103869101,Tennessee,SEC,South Carolina,SEC,South Carolina,Tennessee,24,35,401403953,40140395312,12,8,3,13,8,3,3,59,59,4,6,false,0,Punt,"Paxton Brooks punt for 35 yds, downed at the SCaro 24",,2022-11-20T02:18:49.000Z
401403953103894501,South Carolina,SEC,Tennessee,SEC,South Carolina,Tennessee,35,24,401403953,40140395313,13,4,3,10,54,3,3,28,72,4,6,false,9,Punt,"Kai Kroeger punt for 55 yds , Dee Williams returns for 9 yds to the Tenn 26",,2022-11-20T02:21:52.000Z
401403953103974601,Tennessee,SEC,South Carolina,SEC,South Carolina,Tennessee,31,42,401403953,40140395316,16,11,3,2,53,3,3,53,53,4,25,false,0,Punt,"Paxton Brooks punt for 28 yds, punt out-of-bounds at the SCaro 25",,2022-11-20T02:56:58.000Z
401403954101928601,UMass,FBS Independents,Texas A&M,SEC,Texas A&M,UMass,0,3,401403954,4014039542,2,8,1,7,13,2,3,64,64,4,9,false,0,Punt,"CJ Kolodziey punt for 30 yds , Moose Muhammad III returns for no gain to the TexAM 34",,2022-11-19T17:20:12.000Z
401403954101954801,Texas A&M,SEC,UMass,FBS Independents,Texas A&M,UMass,3,0,401403954,4014039543,3,7,1,4,51,3,1,62,38,4,9,false,0,Punt,Nik Constantinou punt for 38 yds for a touchback,,2022-11-19T17:02:53.000Z
401403954102897601,UMass,FBS Independents,Texas A&M,SEC,Texas A&M,UMass,3,3,401403954,4014039546,6,4,2,10,23,1,3,81,81,4,5,false,0,Punt,"CJ Kolodziey punt for 30 yds, fair catch by Moose Muhammad III at the UMass 49",,2022-11-19T17:51:12.000Z
401403954102906701,Texas A&M,SEC,UMass,FBS Independents,Texas A&M,UMass,3,3,401403954,4014039547,7,4,2,9,32,3,1,44,56,4,17,false,0,Punt,"Nik Constantinou punt for 43 yds, fair catch by Isaac Ross at the UMass 13",,2022-11-19T17:56:08.000Z
401403954102924701,UMass,FBS Independents,Texas A&M,SEC,Texas A&M,UMass,3,3,401403954,4014039548,8,4,2,7,52,1,3,82,82,4,5,false,0,Punt,CJ Kolodziey punt for 29 yds,,2022-11-19T18:01:56.000Z
401403954102959801,UMass,FBS Independents,Texas A&M,SEC,Texas A&M,UMass,3,10,401403954,40140395410,10,5,2,4,1,1,3,66,66,4,10,false,0,Punt,"CJ Kolodziey punt for 33 yds, fair catch by Moose Muhammad III at the TexAM 33",,2022-11-19T18:12:42.000Z
401403954102989801,UMass,FBS Independents,Texas A&M,SEC,Texas A&M,UMass,3,10,401403954,40140395412,12,6,2,1,1,1,2,65,65,4,7,false,0,Punt,"CJ Kolodziey punt for 26 yds, fair catch by Moose Muhammad III at the TexAM 39",,2022-11-19T18:19:05.000Z
401403954103885401,UMass,FBS Independents,Texas A&M,SEC,Texas A&M,UMass,3,10,401403954,40140395415,15,8,3,11,45,3,3,64,64,4,9,false,13,Punt,"CJ Kolodziey punt for 40 yds , Moose Muhammad III returns for 13 yds to the TexAM 37",,2022-11-19T18:53:06.000Z
401403954103955501,UMass,FBS Independents,Texas A&M,SEC,Texas A&M,UMass,3,13,401403954,40140395417,17,9,3,4,44,3,3,66,66,4,9,false,0,Punt,"CJ Kolodziey punt for 38 yds , Moose Muhammad III returns for no gain to the TexAM 27",,2022-11-19T19:08:56.000Z
401403954103955502,UMass,FBS Independents,Texas A&M,SEC,Texas A&M,UMass,3,13,401403954,40140395417,17,10,3,4,44,3,3,66,66,4,9,false,0,Punt,"CJ Kolodziey punt for 38 yds , Moose Muhammad III returns for no gain to the TexAM 27",,2022-11-19T19:08:56.000Z
401403954103974301,Texas A&M,SEC,UMass,FBS Independents,Texas A&M,UMass,13,3,401403954,40140395418,18,4,3,2,56,3,3,23,77,4,14,false,0,Punt,Nik Constantinou punt for 38 yds,,2022-11-19T19:14:57.000Z
401403954104907201,UMass,FBS Independents,Texas A&M,SEC,Texas A&M,UMass,3,13,401403954,40140395421,21,6,4,9,27,3,3,60,60,4,11,false,0,Punt,"CJ Kolodziey punt for 36 yds, fair catch by Moose Muhammad III at the TexAM 24",,2022-11-19T19:34:01.000Z
401403954104924101,Texas A&M,SEC,UMass,FBS Independents,Texas A&M,UMass,13,3,401403954,40140395422,22,4,4,7,58,3,3,29,71,4,5,false,0,Punt,"Nik Constantinou punt for 38 yds, fair catch by Isaac Ross at the UMass 33",,2022-11-19T19:39:06.000Z
401403954104958001,UMass,FBS Independents,Texas A&M,SEC,Texas A&M,UMass,3,20,401403954,40140395425,25,6,4,4,19,2,3,85,85,4,20,false,0,Punt,"CJ Kolodziey punt for 35 yds, fair catch by Moose Muhammad III at the 50 yard line",,2022-11-19T19:56:36.000Z
401403954104989801,UMass,FBS Independents,Texas A&M,SEC,Texas A&M,UMass,3,20,401403954,40140395427,27,6,4,1,1,2,3,96,96,4,17,false,16,Punt,"CJ Kolodziey punt for 30 yds, punt out-of-bounds at the UMass 18 , Moose Muhammad III returns for 16 yds to the UMass 18",,2022-11-19T20:06:40.000Z
