id,offense,offense_conference,defense,defense_conference,home,away,offense_score,defense_score,game_id,drive_id,drive_number,play_number,period,clock.minutes,clock.seconds,offense_timeouts,defense_timeouts,yard_line,yards_to_goal,down,distance,scoring,yards_gained,play_type,play_text,ppa,wallclock
401403893101926701,Texas A&M,SEC,Arkansas,SEC,Texas A&M,Arkansas,0,7,401403893,4014038934,4,6,1,7,32,3,3,34,66,4,1,false,0,Punt,"Nik Constantinou punt for 44 yds, fair catch by Bryce Stephens at the Ark 22",,2022-09-24T23:24:23.000Z
401403893101968801,Texas A&M,SEC,Arkansas,SEC,Texas A&M,Arkansas,0,14,401403893,4014038936,6,6,1,3,11,3,3,28,72,4,7,false,47,Punt,"Nik Constantinou punt for 47 yds , Bryce Stephens returns for a loss of 1 yard to the Ark 24 Bryce Stephens fumbled, recovered by Ark Collin Sutherland",,2022-09-24T23:39:56.000Z
401403893101984701,Arkansas,SEC,Texas A&M,SEC,Texas A&M,Arkansas,14,0,401403893,4014038937,7,4,1,1,52,3,3,74,74,4,8,false,0,Punt,"Max Fletcher punt for 40 yds, fair catch by Ainias Smith at the TexAM 34",,2022-09-24T23:41:59.000Z
401403893101994001,Texas A&M,SEC,Arkansas,SEC,Texas A&M,Arkansas,0,14,401403893,4014038938,8,5,1,0,59,2,3,38,62,4,6,false,0,Punt,"Nik Constantinou punt for 47 yds, fair catch by Bryce Stephens at the Ark 15",,2022-09-24T23:46:08.000Z
401403893102879101,Arkansas,SEC,Texas A&M,SEC,Texas A&M,Arkansas,14,0,401403893,4014038939,9,12,2,12,8,3,2,39,39,4,11,false,0,Punt,"Max Fletcher punt for 32 yds, downed at the TexAM 7",,2022-09-24T23:55:57.000Z
401403893102985401,Arkansas,SEC,Texas A&M,SEC,Texas A&M,Arkansas,14,13,401403893,40140389312,12,7,2,1,45,2,0,77,77,4,12,false,0,Punt,"Max Fletcher punt for 45 yds, fair catch by Ainias Smith at the TexAM 32",,2022-09-25T00:30:38.000Z
401403893103904201,Arkansas,SEC,Texas A&M,SEC,Texas A&M,Arkansas,14,20,401403893,40140389315,15,5,3,9,57,3,3,68,68,4,3,false,0,Punt,"Max Fletcher punt for 29 yds, downed at the TexAM 39",,2022-09-25T01:11:41.000Z
401403893103978701,Arkansas,SEC,Texas A&M,SEC,Texas A&M,Arkansas,14,23,401403893,40140389317,17,7,3,2,12,3,2,61,61,4,9,false,0,Punt,"Max Fletcher punt for 47 yds, downed at the TexAM 14",,2022-09-25T01:34:06.000Z
401403893104854501,Texas A&M,SEC,Arkansas,SEC,Texas A&M,Arkansas,23,14,401403893,40140389318,18,7,4,14,54,2,3,31,69,4,6,false,0,Punt,"Nik Constantinou punt for 43 yds , Bryce Stephens returns for no gain to the Ark 26",,2022-09-25T01:44:42.000Z
401403894101866101,Missouri,SEC,Auburn,SEC,Auburn,Missouri,0,0,401403894,4014038941,1,5,1,13,38,3,3,85,85,4,20,false,0,Punt,"Jack Stonehouse punt for 44 yds, punt out-of-bounds at the Aub 41",,2022-09-24T16:10:38.000Z
401403894101999901,Missouri,SEC,Auburn,SEC,Auburn,Missouri,0,14,401403894,4014038945,5,9,1,0,0,3,3,49,49,4,7,false,0,Punt,"Jack Stonehouse punt for 31 yds, fair catch by Keionte Scott at the Aub 18",,2022-09-24T16:45:16.000Z
401403894102866801,Auburn,SEC,Missouri,SEC,Auburn,Missouri,14,0,401403894,4014038946,6,4,2,13,31,3,3,17,83,4,11,false,0,Punt,"Oscar Chapman punt for 37 yds, fair catch by DJ Coleman at the Misso 46",,2022-09-24T16:51:17.000Z
401403894102949901,Auburn,SEC,Missouri,SEC,Auburn,Missouri,14,7,401403894,4014038948,8,10,2,5,0,2,3,18,82,4,28,false,0,Punt,"Oscar Chapman punt for 61 yds, downed at the Misso 21",,2022-09-24T17:10:32.000Z
401403894103874001,Auburn,SEC,Missouri,SEC,Auburn,Missouri,14,14,401403894,40140389412,11,5,3,12,59,3,3,32,68,4,3,false,0,Punt,"Oscar Chapman punt for 42 yds, fair catch by Dominic Lovett at the Misso 26",,2022-09-24T18:00:11.000Z
401403894103889401,Missouri,SEC,Auburn,SEC,Auburn,Missouri,14,14,401403894,40140389413,12,4,3,11,5,3,3,66,66,4,2,false,0,Punt,"Jack Stonehouse punt for 60 yds, downed at the Aub 6",,2022-09-24T18:02:35.000Z
401403894103935201,Auburn,SEC,Missouri,SEC,Auburn,Missouri,14,14,401403894,40140389414,13,8,3,6,47,3,3,36,64,4,26,false,-4,Punt,"Oscar Chapman punt for 49 yds , Dominic Lovett returns for a loss of 4 yards to the Misso 11",,2022-09-24T18:09:06.000Z
401403894103957901,Missouri,SEC,Auburn,SEC,Auburn,Missouri,14,14,401403894,40140389415,14,6,3,4,20,3,3,87,87,4,8,false,9,Punt,"Jack Stonehouse punt for 52 yds , Keionte Scott returns for 9 yds to the Aub 22 AUBURN Penalty, Offensive Holding (10 Yards) to the Aub 34",,2022-09-24T18:15:53.000Z
401403894103989601,Auburn,SEC,Missouri,SEC,Auburn,Missouri,14,14,401403894,40140389416,15,7,3,1,3,3,3,41,59,4,16,false,0,Punt,"Oscar Chapman punt for 44 yds, fair catch by Luther Burden III at the Misso 15",,2022-09-24T18:23:38.000Z
401403894104855701,Missouri,SEC,Auburn,SEC,Auburn,Missouri,14,14,401403894,40140389417,16,5,4,14,42,3,3,83,83,4,8,false,0,Punt,"Jack Stonehouse punt for 68 yds , Keionte Scott returns for no gain to the Aub 15",,2022-09-24T18:33:24.000Z
401403894104867101,Auburn,SEC,Missouri,SEC,Auburn,Missouri,14,14,401403894,40140389418,17,4,4,13,28,3,3,16,84,4,9,false,0,Punt,"Oscar Chapman punt for 44 yds, fair catch by Luther Burden III at the Misso 40",,2022-09-24T18:36:06.000Z
401403894104894101,Missouri,SEC,Auburn,SEC,Auburn,Missouri,14,14,401403894,40140389419,18,7,4,10,58,3,3,46,46,4,14,false,0,Punt,Jack Stonehouse punt for 46 yds for a touchback,,2022-09-24T18:41:12.000Z
401403894104907901,Auburn,SEC,Missouri,SEC,Auburn,Missouri,14,14,401403894,40140389420,19,4,4,9,20,3,3,20,80,4,10,false,3,Punt,"Oscar Chapman punt for 51 yds , Luther Burden III returns for 3 yds to the Misso 32",,2022-09-24T18:47:09.000Z
401403894104924901,Missouri,SEC,Auburn,SEC,Auburn,Missouri,14,14,401403894,40140389421,20,4,4,7,50,3,3,61,61,4,3,false,0,Punt,"Jack Stonehouse punt for 37 yds, downed at the Aub 24",,2022-09-24T18:52:40.000Z
401403894104945801,Auburn,SEC,Missouri,SEC,Auburn,Missouri,14,14,401403894,40140389422,21,5,4,5,41,3,3,48,52,4,10,false,0,Punt,"Oscar Chapman punt for 39 yds, fair catch by Luther Burden III at the Misso 13",,2022-09-24T18:59:31.000Z
401403894104966801,Missouri,SEC,Auburn,SEC,Auburn,Missouri,14,14,401403894,40140389423,22,4,4,3,31,3,3,88,88,4,11,false,0,Punt,"Jack Stonehouse punt for 46 yds, downed at the Aub 42",,2022-09-24T19:05:21.000Z
401403895101875201,Kent State,Mid-American,Georgia,SEC,Georgia,Kent State,0,7,401403895,4014038952,2,5,1,12,47,3,3,65,65,4,6,false,5,Punt,"Josh Smith punt for 44 yds , Ladd McConkey returns for 5 yds to the Geo 26 Ladd McConkey fumbled, recovered by KntSt Bryce Sheppert",,2022-09-24T16:10:24.000Z
401403895102855001,Kent State,Mid-American,Georgia,SEC,Georgia,Kent State,3,12,401403895,4014038957,7,6,2,14,49,3,2,71,71,4,6,false,0,Punt,"Josh Smith punt for 30 yds, downed at the Geo 41",,2022-09-24T16:46:51.000Z
401403895103858101,Kent State,Mid-American,Georgia,SEC,Georgia,Kent State,13,26,401403895,40140389514,14,5,3,14,18,3,3,76,76,4,3,false,0,Punt,"Josh Smith punt for 45 yds, fair catch by Ladd McConkey at the Geo 31",,2022-09-24T18:00:40.000Z
401403896102869801,Northern Illinois,Mid-American,Kentucky,SEC,Kentucky,Northern Illinois,7,7,401403896,4014038963,3,9,2,13,1,3,3,51,51,4,3,false,0,Punt,Ethan Hampton punt for 51 yds for a touchback,,2022-09-24T23:37:41.000Z
401403896102914901,Kentucky,SEC,Northern Illinois,Mid-American,Kentucky,Northern Illinois,7,7,401403896,4014038964,4,7,2,8,50,3,3,26,74,4,17,false,0,Punt,"Colin Goodfellow punt for 39 yds, fair catch by Cole Tucker at the NoIll 35",,2022-09-24T23:45:58.000Z
401403896102935201,Northern Illinois,Mid-American,Kentucky,SEC,Kentucky,Northern Illinois,7,7,401403896,4014038965,5,5,2,6,47,3,3,63,63,4,8,false,0,Punt,"Tom Foley punt for 61 yds, punt out-of-bounds at the Kent 2",,2022-09-24T23:51:54.000Z
401403896102994301,Northern Illinois,Mid-American,Kentucky,SEC,Kentucky,Northern Illinois,7,14,401403896,4014038967,7,17,2,0,56,2,1,51,51,4,7,false,0,Punt,"Tom Foley punt for 40 yds, fair catch by Tayvion Robinson at the Kent 11",,2022-09-25T00:14:31.000Z
401403896103869801,Northern Illinois,Mid-American,Kentucky,SEC,Kentucky,Northern Illinois,14,21,401403896,40140389612,12,5,3,13,1,3,3,48,48,4,6,false,0,Punt,"Tom Foley punt for 38 yds, fair catch by Tayvion Robinson at the Kent 10",,2022-09-25T00:52:53.000Z
401403896103916201,Kentucky,SEC,Northern Illinois,Mid-American,Kentucky,Northern Illinois,21,14,401403896,40140389613,13,7,3,8,37,3,3,30,70,4,7,false,0,Punt,"Colin Goodfellow punt for 60 yds, downed at the NoIll 10",,2022-09-25T01:00:39.000Z
401403896103928301,Northern Illinois,Mid-American,Kentucky,SEC,Kentucky,Northern Illinois,14,21,401403896,40140389614,14,4,3,7,16,3,3,83,83,4,3,false,4,Punt,"Tom Foley punt for 54 yds , Tayvion Robinson returns for 4 yds to the Kent 33",,2022-09-25T01:08:26.000Z
401403896104855201,Northern Illinois,Mid-American,Kentucky,SEC,Kentucky,Northern Illinois,14,24,401403896,40140389616,16,10,4,14,47,3,3,63,63,4,10,false,2,Punt,"Tom Foley punt for 43 yds , Tayvion Robinson returns for 2 yds to the Kent 22",,2022-09-25T01:24:41.000Z
401403896104958501,Kentucky,SEC,Northern Illinois,Mid-American,Kentucky,Northern Illinois,31,17,401403896,40140389619,19,8,4,4,14,2,1,28,72,4,5,false,0,Punt,"Colin Goodfellow punt for 40 yds, fair catch by Cole Tucker at the NoIll 32",,2022-09-25T01:58:11.000Z
401403897101875801,New Mexico,Mountain West,LSU,SEC,LSU,New Mexico,0,0,401403897,4014038971,1,5,1,12,41,3,3,68,68,4,1,false,0,Punt,Aaron Rodriguez punt for 25 yds,,2022-09-24T23:36:02.000Z
401403897101946501,New Mexico,Mountain West,LSU,SEC,LSU,New Mexico,0,7,401403897,4014038973,3,8,1,5,34,3,3,64,64,4,2,false,0,Punt,"Aaron Rodriguez punt for 49 yds , Jack Bech returns for no gain to the LSU 15",,2022-09-24T23:48:53.000Z
401403897101999901,New Mexico,Mountain West,LSU,SEC,LSU,New Mexico,0,10,401403897,4014038975,5,5,1,0,0,3,3,73,73,4,8,false,0,Punt,"Aaron Rodriguez punt for 49 yds , Jack Bech returns for no gain LSU Penalty, Personal Foul (15 Yards) to the LSU 20",,2022-09-25T00:02:44.000Z
401403897102939201,New Mexico,Mountain West,LSU,SEC,LSU,New Mexico,0,10,401403897,4014038977,7,6,2,6,7,3,3,38,38,4,6,false,0,Punt,"Aaron Rodriguez punt for 26 yds, fair catch by Jack Bech at the LSU 12",,2022-09-25T00:25:32.000Z
401403897103888801,New Mexico,Mountain West,LSU,SEC,LSU,New Mexico,0,17,401403897,40140389711,11,4,3,11,11,3,3,55,55,4,2,false,0,Punt,Aaron Rodriguez punt for 55 yds for a touchback,,2022-09-25T01:17:50.000Z
401403897103968801,New Mexico,Mountain West,LSU,SEC,LSU,New Mexico,0,24,401403897,40140389713,13,5,3,3,11,3,2,73,73,4,18,false,0,Punt,"Aaron Rodriguez punt for 47 yds, fair catch by Jack Bech at the LSU 26",,2022-09-25T01:35:55.000Z
401403897104855201,New Mexico,Mountain West,LSU,SEC,LSU,New Mexico,0,31,401403897,40140389715,15,7,4,14,47,3,2,79,79,4,14,false,11,Punt,"Aaron Rodriguez punt for 42 yds , Jack Bech returns for 11 yds to the LSU 32 LSU Penalty, Offensive Holding (10 Yards) to the LSU 38",,2022-09-25T01:48:32.000Z
401403897104894201,New Mexico,Mountain West,LSU,SEC,LSU,New Mexico,0,38,401403897,40140389717,17,5,4,10,57,3,2,68,68,4,3,false,0,Punt,"Aaron Rodriguez punt for 48 yds , Gregory Clayton Jr. returns for no gain to the LSU 32 LSU Penalty, Offensive Holding (Laterrance Welch) to the LSU 10",,2022-09-25T01:58:22.000Z
401403897104977701,New Mexico,Mountain West,LSU,SEC,LSU,New Mexico,0,38,401403897,40140389719,19,4,4,2,22,3,2,68,68,4,6,false,20,Punt,"Aaron Rodriguez punt for 48 yds , Gregory Clayton Jr. returns for 20 yds to the LSU 40",,2022-09-25T02:13:52.000Z
401403898101934202,Ole Miss,SEC,Tulsa,American Athletic,Ole Miss,Tulsa,7,7,401403898,4014038983,3,5,1,6,57,3,2,20,80,4,11,false,1,Punt,"Fraser Masin punt for 46 yds , Keylon Stokes returns for 1 yd to the Tulsa 21 TULSA Penalty, Offensive Holding (10 Yards) to the Tulsa 25",,2022-09-24T20:27:13.000Z
401403898102886201,Tulsa,American Athletic,Ole Miss,SEC,Ole Miss,Tulsa,14,14,401403898,4014038986,6,6,2,11,37,2,3,67,67,4,2,false,6,Punt,"Lachlan Wilson punt for 37 yds , Jordan Watkins returns for 6 yds to the Miss 36 Jordan Watkins fumbled, recovered by Miss Jordan Watkins",,2022-09-24T20:54:20.000Z
401403898102914001,Tulsa,American Athletic,Ole Miss,SEC,Ole Miss,Tulsa,14,21,401403898,4014038988,8,8,2,8,59,2,3,54,54,4,10,false,46,Punt,"Lachlan Wilson punt for 46 yds , Jordan Watkins returns for a loss of 1 yard to the Miss 7",,2022-09-24T21:09:03.000Z
401403898103919901,Ole Miss,SEC,Tulsa,American Athletic,Ole Miss,Tulsa,35,20,401403898,40140389814,14,9,3,8,0,3,3,52,48,4,11,false,0,Punt,"Fraser Masin punt for 38 yds, fair catch by Keylon Stokes at the Tulsa 10",,2022-09-24T22:19:10.000Z
401403898103937201,Tulsa,American Athletic,Ole Miss,SEC,Ole Miss,Tulsa,20,35,401403898,40140389815,15,4,3,6,27,3,3,85,85,4,5,false,1,Punt,"Lachlan Wilson punt for 40 yds , Jordan Watkins returns for 1 yd to the Miss 46 Jordan Watkins fumbled, recovered by Miss Jordan Watkins",,2022-09-24T22:25:12.000Z
401403898104879501,Ole Miss,SEC,Tulsa,American Athletic,Ole Miss,Tulsa,35,27,401403898,40140389818,18,9,4,12,4,3,3,44,56,4,8,false,0,Punt,"Fraser Masin punt for 36 yds, fair catch by Keylon Stokes at the Tulsa 20",,2022-09-24T22:59:01.000Z
401403898104897201,Tulsa,American Athletic,Ole Miss,SEC,Ole Miss,Tulsa,27,35,401403898,40140389819,19,4,4,10,27,3,3,76,76,4,6,false,0,Punt,Lachlan Wilson punt for 41 yds,,2022-09-24T23:01:59.000Z
401403898104917901,Ole Miss,SEC,Tulsa,American Athletic,Ole Miss,Tulsa,35,27,401403898,40140389820,20,6,4,8,20,3,3,40,60,4,18,false,0,Punt,"Fraser Masin punt for 51 yds, punt out-of-bounds at the Tulsa 9",,2022-09-24T23:08:00.000Z
401403898104946701,Tulsa,American Athletic,Ole Miss,SEC,Ole Miss,Tulsa,27,35,401403898,40140389821,21,7,4,5,32,3,3,64,64,4,10,false,0,Punt,"Lachlan Wilson punt for 61 yds, downed at the Miss 3",,2022-09-24T23:17:09.000Z
401403898104957501,Ole Miss,SEC,Tulsa,American Athletic,Ole Miss,Tulsa,35,27,401403898,40140389822,22,5,4,4,24,3,3,25,75,4,3,false,-2,Punt,"Fraser Masin punt for 45 yds , Keylon Stokes returns for a loss of 2 yards to the Tulsa 28",,2022-09-24T23:22:10.000Z
401403898104967601,Tulsa,American Athletic,Ole Miss,SEC,Ole Miss,Tulsa,27,35,401403898,40140389823,23,5,4,3,23,3,3,77,77,4,15,false,0,Punt,"Lachlan Wilson punt for 42 yds, fair catch by Jordan Watkins at the Miss 35",,2022-09-24T23:25:56.000Z
401403899101879201,Bowling Green,Mid-American,Mississippi State,SEC,Mississippi State,Bowling Green,0,7,401403899,4014038992,2,5,1,12,7,3,3,70,70,4,5,false,0,Punt,Sami Sir punt for 26 yds,,2022-09-24T16:18:11.000Z
401403899101909801,Bowling Green,Mid-American,Mississippi State,SEC,Mississippi State,Bowling Green,0,14,401403899,4014038994,4,5,1,9,1,3,3,80,80,4,1,false,0,Punt,"Sami Sir punt for 52 yds, fair catch by Zavion Thomas at the MisSt 28",,2022-09-24T16:44:38.000Z
401403899101984801,Bowling Green,Mid-American,Mississippi State,SEC,Mississippi State,Bowling Green,0,17,401403899,4014038996,6,5,1,1,51,3,3,77,77,4,5,false,2,Punt,"Sami Sir punt for 36 yds , Zavion Thomas returns for 2 yds to the MisSt 43",,2022-09-24T16:44:38.000Z
401403899102854701,Mississippi State,SEC,Bowling Green,Mid-American,Mississippi State,Bowling Green,17,0,401403899,4014038997,7,8,2,14,52,3,3,55,45,4,11,false,0,Punt,"George Georgopoulos punt for 42 yds, downed at the BwGrn 3",,2022-09-24T16:47:06.000Z
401403899102955701,Bowling Green,Mid-American,Mississippi State,SEC,Mississippi State,Bowling Green,7,24,401403899,40140389910,10,5,2,4,42,3,3,72,72,4,7,false,0,Punt,Sami Sir punt for 27 yds,,2022-09-24T17:12:32.000Z
401403899103874601,Bowling Green,Mid-American,Mississippi State,SEC,Mississippi State,Bowling Green,7,31,401403899,40140389914,14,5,3,12,53,3,3,78,78,4,13,false,0,Punt,"Sami Sir punt for 43 yds, fair catch by Zavion Thomas at the MisSt 35",,2022-09-24T17:52:51.000Z
401403899103937801,Bowling Green,Mid-American,Mississippi State,SEC,Mississippi State,Bowling Green,7,38,401403899,40140389916,16,8,3,6,21,3,3,55,55,4,14,false,0,Punt,"Sami Sir punt for 42 yds, fair catch by Zavion Thomas at the MisSt 13",,2022-09-24T18:06:32.000Z
401403899103956401,Mississippi State,SEC,Bowling Green,Mid-American,Mississippi State,Bowling Green,38,7,401403899,40140389917,17,6,3,4,35,3,3,37,63,4,8,false,8,Punt,"Archer Trafford punt for 43 yds , Jhaylin Embry returns for 8 yds to the BwGrn 28",,2022-09-24T18:12:58.000Z
401403899104905001,Bowling Green,Mid-American,Mississippi State,SEC,Mississippi State,Bowling Green,14,45,401403899,40140389920,20,6,4,9,49,3,3,70,70,4,5,false,5,Punt,"Sami Sir punt for 42 yds , Zavion Thomas returns for 5 yds to the MisSt 33",,2022-09-24T18:43:51.000Z
401403899104937601,Mississippi State,SEC,Bowling Green,Mid-American,Mississippi State,Bowling Green,45,14,401403899,40140389921,21,9,4,6,23,3,3,53,47,4,16,false,0,Punt,George Georgopoulos punt for 47 yds for a touchback,,2022-09-24T18:51:22.000Z
401403899104979501,Bowling Green,Mid-American,Mississippi State,SEC,Mississippi State,Bowling Green,14,45,401403899,40140389922,22,6,4,2,4,3,3,60,60,4,2,false,0,Punt,Sami Sir punt for 34 yds,,2022-09-24T18:58:59.000Z
401403899104995901,Mississippi State,SEC,Bowling Green,Mid-American,Mississippi State,Bowling Green,45,14,401403899,40140389923,23,4,4,0,40,3,3,34,66,4,2,false,0,Punt,"George Georgopoulos punt for 47 yds , Jhaylin Embry returns for no gain to the BwGrn 19",,2022-09-24T19:04:18.000Z
401403901102974901,Florida,SEC,Tennessee,SEC,Tennessee,Florida,14,10,401403901,4014039019,9,7,2,2,50,1,3,50,50,4,11,false,0,Punt,"Jeremy Crawshaw punt for 49 yds, downed at the Tenn 1",,2022-09-24T21:02:25.000Z
401403996101904801,California,Pac-12,Arizona,Pac-12,California,Arizona,7,7,401403996,4014039963,3,6,1,9,51,3,3,53,47,4,13,false,0,Punt,"Jamieson Sheahan punt for 39 yds, fair catch by Jacob Cowing at the Ariz 8",,2022-09-24T22:01:20.000Z
401403996101969101,California,Pac-12,Arizona,Pac-12,California,Arizona,7,14,401403996,4014039965,5,6,1,3,8,3,3,39,61,4,13,false,0,Punt,Jamieson Sheahan punt for 49 yds,,2022-09-24T22:16:30.000Z
401403996101998101,Arizona,Pac-12,California,Pac-12,California,Arizona,14,7,401403996,4014039966,6,7,1,0,18,3,3,48,48,4,13,false,0,Punt,Jayden de Laura punt for 48 yds for a touchback,,2022-09-24T22:15:55.000Z
401403996103867901,Arizona,Pac-12,California,Pac-12,California,Arizona,24,21,401403996,40140399612,12,6,3,13,20,3,3,51,51,4,6,false,0,Punt,"Kyle Ostendorp punt for 38 yds, punt out-of-bounds at the Cal 13",,2022-09-24T23:39:21.000Z
401403996103928601,Arizona,Pac-12,California,Pac-12,California,Arizona,24,28,401403996,40140399614,14,5,3,7,13,3,3,71,71,4,4,false,11,Punt,"Kyle Ostendorp punt for 40 yds , Jeremiah Hunter returns for 11 yds to the Cal 42",,2022-09-24T23:52:44.000Z
401403996104894101,California,Pac-12,Arizona,Pac-12,California,Arizona,42,31,401403996,40140399619,19,5,4,10,58,3,3,30,70,4,5,false,0,Punt,"Jamieson Sheahan punt for 49 yds, fair catch by Jacob Cowing at the Ariz 21",,2022-09-25T00:33:15.000Z
401403996104904701,Arizona,Pac-12,California,Pac-12,California,Arizona,31,42,401403996,40140399620,20,6,4,9,52,3,3,69,69,4,10,false,21,Punt,"Kyle Ostendorp punt for 60 yds , Jeremiah Hunter returns for 21 yds to the Cal 30",,2022-09-25T00:39:45.000Z
401403996104929701,California,Pac-12,Arizona,Pac-12,California,Arizona,42,31,401403996,40140399621,21,5,4,7,2,3,3,37,63,4,3,false,0,Punt,Jamieson Sheahan punt for 33 yds,,2022-09-25T00:43:43.000Z
401403997101866801,Utah,Pac-12,Arizona State,Pac-12,Arizona State,Utah,0,0,401403997,4014039971,1,6,1,13,31,3,3,62,62,4,8,false,0,Punt,"Jack Bouwmeester punt for 39 yds, fair catch by D.J. Taylor at the ArzSt 23",,2022-09-25T02:39:47.000Z
401403997101879601,Arizona State,Pac-12,Utah,Pac-12,Arizona State,Utah,0,0,401403997,4014039972,2,4,1,12,3,3,3,5,95,4,28,false,0,Punt,"Eddie Czaplicki punt for 48 yds, fair catch by Devaughn Vele at the Utah 47",,2022-09-25T02:42:59.000Z
401403997101906801,Arizona State,Pac-12,Utah,Pac-12,Arizona State,Utah,0,7,401403997,4014039974,4,6,1,9,31,3,3,21,79,4,16,false,0,Punt,"Eddie Czaplicki punt for 49 yds, fair catch by Devaughn Vele at the Utah 30",,2022-09-25T02:55:40.000Z
401403997101999101,Arizona State,Pac-12,Utah,Pac-12,Arizona State,Utah,0,14,401403997,4014039976,6,8,1,0,8,3,2,29,71,4,16,false,0,Punt,"Eddie Czaplicki punt for 43 yds, fair catch by Devaughn Vele at the Utah 28",,2022-09-25T03:14:56.000Z
401403997102877601,Utah,Pac-12,Arizona State,Pac-12,Arizona State,Utah,14,0,401403997,4014039977,7,7,2,12,23,2,3,57,57,4,6,false,0,Punt,"Jack Bouwmeester punt for 44 yds, fair catch by D.J. Taylor at the ArzSt 13",,2022-09-25T03:22:40.000Z
