id,offense,offense_conference,defense,defense_conference,home,away,offense_score,defense_score,game_id,drive_id,drive_number,play_number,period,clock.minutes,clock.seconds,offense_timeouts,defense_timeouts,yard_line,yards_to_goal,down,distance,scoring,yards_gained,play_type,play_text,ppa,wallclock
401403881102917411,Missouri State,MVFC,Arkansas,SEC,Arkansas,Missouri State,17,7,401403881,40140388111,11,8,2,8,25,3,-3,57,57,4,5,false,0,Punt,"Grant Burkett punt for 38 yds, fair catch by Bryce Stephens at the Ark 19",,2022-09-18T00:14:14.000Z
401403881102955201,Missouri State,MVFC,Arkansas,SEC,Arkansas,Missouri State,17,7,401403881,40140388111,11,9,2,4,47,3,-3,57,57,4,5,false,0,Punt,"Grant Burkett punt for 38 yds, fair catch by Bryce Stephens at the Ark 19",,2022-09-18T00:19:22.000Z
401403881102987901,Missouri State,MVFC,Arkansas,SEC,Arkansas,Missouri State,17,7,401403881,40140388113,13,7,2,1,20,3,-4,65,65,4,9,false,0,Punt,"Grant Burkett punt for 50 yds, fair catch by Bryce Stephens at the Ark 15",,2022-09-18T00:29:37.000Z
401403881103875509,Missouri State,MVFC,Arkansas,SEC,Arkansas,Missouri State,17,14,401403881,40140388117,17,7,3,12,44,3,3,43,43,4,20,false,0,Punt,"Grant Burkett punt for 36 yds, fair catch by Bryce Stephens at the Ark 7",,2022-09-18T01:03:53.000Z
401403881103899501,Missouri State,MVFC,Arkansas,SEC,Arkansas,Missouri State,17,14,401403881,40140388117,17,8,3,10,4,3,3,43,43,4,20,false,0,Punt,"Grant Burkett punt for 36 yds, fair catch by Bryce Stephens at the Ark 7",,2022-09-18T01:06:44.000Z
401403881103979701,Arkansas,SEC,Missouri State,MVFC,Arkansas,Missouri State,17,24,401403881,40140388120,20,6,3,2,2,0,3,57,43,4,4,false,0,Punt,"Max Fletcher punt for 28 yds, fair catch by Naveon Mitchell at the MoSt 15",,2022-09-18T01:33:41.000Z
401403881104934901,Missouri State,MVFC,Arkansas,SEC,Arkansas,Missouri State,27,31,401403881,40140388124,24,8,4,6,50,3,-3,48,48,4,21,false,0,Punt,Grant Burkett punt for 48 yds for a touchback,,2022-09-18T02:05:06.000Z
401403881104996501,Missouri State,MVFC,Arkansas,SEC,Arkansas,Missouri State,27,38,401403881,40140388126,26,6,4,0,34,3,-4,86,86,4,21,false,0,Punt,"Grant Burkett punt for 64 yds, downed at the Ark 22",,2022-09-18T02:20:23.000Z
401403882102876902,Penn State,Big Ten,Auburn,SEC,Auburn,Penn State,7,3,401403882,4014038825,5,7,2,12,30,3,2,61,61,4,18,false,14,Punt,"Barney Amor punt for 47 yds , Keionte Scott returns for 14 yds to the Aub 28",,2022-09-17T20:31:23.000Z
401403882102878601,Penn State,Big Ten,Auburn,SEC,Auburn,Penn State,7,3,401403882,4014038825,5,8,2,12,13,3,2,61,61,4,18,false,14,Punt,,,2022-09-17T20:32:48.000Z
401403882102994802,Penn State,Big Ten,Auburn,SEC,Auburn,Penn State,14,6,401403882,4014038829,9,6,2,0,51,2,0,49,49,4,9,false,6,Punt,"Barney Amor punt for 46 yds , Keionte Scott returns for 6 yds to the Aub 9",,2022-09-17T21:07:09.000Z
401403882102995701,Penn State,Big Ten,Auburn,SEC,Auburn,Penn State,14,6,401403882,4014038829,9,7,2,0,42,2,0,49,49,4,9,false,6,Punt,,,2022-09-17T21:08:11.000Z
401403882103864902,Auburn,SEC,Penn State,Big Ten,Auburn,Penn State,6,14,401403882,40140388211,11,5,3,13,50,3,3,12,88,4,19,false,0,Punt,"Oscar Chapman punt for 46 yds, fair catch by Parker Washington at the PnSt 42",,2022-09-17T21:36:40.000Z
401403882103867601,Auburn,SEC,Penn State,Big Ten,Auburn,Penn State,6,14,401403882,40140388211,11,6,3,13,23,3,3,12,88,4,19,false,0,Punt,,,2022-09-17T21:37:21.000Z
401403882104888102,Auburn,SEC,Penn State,Big Ten,Auburn,Penn State,12,38,401403882,40140388219,19,5,4,11,18,2,3,31,69,4,4,false,0,Punt,"Oscar Chapman punt for 38 yds, punt out-of-bounds at the PnSt 31",,2022-09-17T22:41:44.000Z
401403882104889101,Auburn,SEC,Penn State,Big Ten,Auburn,Penn State,12,38,401403882,40140388219,19,6,4,11,8,2,3,31,69,4,4,false,0,Punt,,,2022-09-17T22:42:32.000Z
401403882104964902,Auburn,SEC,Penn State,Big Ten,Auburn,Penn State,12,41,401403882,40140388221,21,5,4,3,50,2,2,6,94,4,17,false,0,Punt,"Oscar Chapman punt for 42 yds, fair catch by Parker Washington at the Aub 48",,2022-09-17T22:57:19.000Z
401403882104965901,Auburn,SEC,Penn State,Big Ten,Auburn,Penn State,12,41,401403882,40140388221,21,6,4,3,40,2,2,6,94,4,17,false,0,Punt,,,2022-09-17T22:58:30.000Z
401403882104978902,Penn State,Big Ten,Auburn,SEC,Auburn,Penn State,41,12,401403882,40140388222,22,4,4,2,10,2,2,44,44,4,6,false,0,Punt,"Barney Amor punt for 36 yds, fair catch by Keionte Scott at the Aub 8",,2022-09-17T23:01:11.000Z
401403882104979701,Penn State,Big Ten,Auburn,SEC,Auburn,Penn State,41,12,401403882,40140388222,22,5,4,2,2,2,2,44,44,4,6,false,0,Punt,,,2022-09-17T23:01:17.000Z
401403883103897210,Florida,SEC,South Florida,American Athletic,Florida,South Florida,24,21,401403883,40140388312,12,6,3,10,27,3,3,26,74,4,9,false,0,Punt,Jeremy Crawshaw punt for 32 yds,,2022-09-18T01:39:59.000Z
401403883103916401,Florida,SEC,South Florida,American Athletic,Florida,South Florida,24,21,401403883,40140388312,12,7,3,8,35,3,3,26,74,4,9,false,0,Punt,Jeremy Crawshaw punt for 32 yds,,2022-09-18T01:48:04.000Z
401403883103957301,South Florida,American Athletic,Florida,SEC,Florida,South Florida,21,24,401403883,40140388313,13,8,3,4,26,3,3,45,45,4,12,false,0,Punt,"Andrew Stokes punt for 32 yds, punt out-of-bounds at the Fla 13",,2022-09-18T01:54:08.000Z
401403883103957308,Florida,SEC,South Florida,American Athletic,Florida,South Florida,24,21,401403883,40140388314,14,5,3,4,26,3,3,17,83,4,6,false,20,Punt,"Jeremy Crawshaw punt for 54 yds , Xavier Weaver returns for 20 yds to the SFla 49",,2022-09-18T01:57:34.000Z
401403883103976401,Florida,SEC,South Florida,American Athletic,Florida,South Florida,24,21,401403883,40140388314,14,6,3,2,35,3,3,17,83,4,6,false,20,Punt,"Jeremy Crawshaw punt for 54 yds , Xavier Weaver returns for 20 yds to the SFla 49",,2022-09-18T02:00:06.000Z
401403884101877601,Kentucky,SEC,Youngstown State,MVFC,Kentucky,Youngstown State,0,0,401403884,4014038841,1,6,1,12,23,3,3,48,52,4,10,false,0,Punt,Colin Goodfellow punt for 36 yds,,2022-09-17T16:08:04.000Z
401403884101895601,Youngstown State,MVFC,Kentucky,SEC,Kentucky,Youngstown State,0,0,401403884,4014038842,2,5,1,10,43,3,3,75,75,4,1,false,0,Punt,Paddy Lynch punt for 43 yds,,2022-09-17T16:14:55.000Z
401403884101926703,Kentucky,SEC,Youngstown State,MVFC,Kentucky,Youngstown State,0,0,401403884,4014038843,3,8,1,7,32,3,2,45,55,4,8,false,0,Punt,Colin Goodfellow punt for 50 yds,,2022-09-17T16:17:46.000Z
401403884101927501,Kentucky,SEC,Youngstown State,MVFC,Kentucky,Youngstown State,0,0,401403884,4014038843,3,9,1,7,24,3,2,45,55,4,8,false,0,Punt,Colin Goodfellow punt for 50 yds,,2022-09-17T16:20:52.000Z
401403884101955007,Youngstown State,MVFC,Kentucky,SEC,Kentucky,Youngstown State,0,0,401403884,4014038846,6,5,1,4,49,2,3,93,93,4,6,false,15,Punt,"Paddy Lynch punt for 43 yds , Tayvion Robinson returns for 15 yds to the YngSt 35",,2022-09-17T16:26:21.000Z
401403884101969201,Youngstown State,MVFC,Kentucky,SEC,Kentucky,Youngstown State,0,0,401403884,4014038846,6,6,1,3,7,2,3,93,93,4,6,false,15,Punt,"Paddy Lynch punt for 43 yds , Tayvion Robinson returns for 15 yds to the YngSt 35",,2022-09-17T16:30:04.000Z
401403884102888901,Youngstown State,MVFC,Kentucky,SEC,Kentucky,Youngstown State,0,7,401403884,4014038848,8,5,2,11,10,2,2,72,72,4,7,false,13,Punt,"Paddy Lynch punt for 39 yds , Tayvion Robinson returns for 13 yds to the Kent 41 KENTUCKY Penalty, Offensive Holding (Keidron Smith) to the Kent 36",,2022-09-17T16:48:48.000Z
401403884102965601,Youngstown State,MVFC,Kentucky,SEC,Kentucky,Youngstown State,0,14,401403884,40140388410,10,9,2,3,43,2,1,58,58,4,10,false,0,Punt,"Paddy Lynch punt for 43 yds, fair catch by Tayvion Robinson at the Kent 15",,2022-09-17T17:12:56.000Z
401403884102979304,Youngstown State,MVFC,Kentucky,SEC,Kentucky,Youngstown State,0,14,401403884,40140388412,12,6,2,2,6,1,1,46,46,4,9,false,0,Punt,Paddy Lynch punt for 17 yds,,2022-09-17T17:15:46.000Z
401403884102984501,Youngstown State,MVFC,Kentucky,SEC,Kentucky,Youngstown State,0,14,401403884,40140388412,12,7,2,1,54,1,1,46,46,4,9,false,0,Punt,Paddy Lynch punt for 17 yds,,2022-09-17T17:18:01.000Z
401403884103925611,Kentucky,SEC,Youngstown State,MVFC,Kentucky,Youngstown State,28,0,401403884,40140388418,18,6,3,7,43,2,3,31,69,4,17,false,8,Punt,"Colin Goodfellow punt for 39 yds , Randy Smith returns for 8 yds to the YngSt 38",,2022-09-17T18:14:09.000Z
401403884103955701,Kentucky,SEC,Youngstown State,MVFC,Kentucky,Youngstown State,28,0,401403884,40140388418,18,7,3,4,42,2,3,31,69,4,17,false,8,Punt,"Colin Goodfellow punt for 39 yds , Randy Smith returns for 8 yds to the YngSt 38",,2022-09-17T18:16:43.000Z
401403884103988601,Youngstown State,MVFC,Kentucky,SEC,Kentucky,Youngstown State,0,28,401403884,40140388419,19,6,3,1,13,3,2,55,55,4,22,false,-8,Punt,"Paddy Lynch punt for 44 yds , Tayvion Robinson returns for a loss of 8 yards to the Kent 37 KENTUCKY Penalty, Unsportsmanlike Conduct ( Yards) to the Kent 1",,2022-09-17T18:22:49.000Z
401403884104914801,Youngstown State,MVFC,Kentucky,SEC,Kentucky,Youngstown State,0,28,401403884,40140388421,21,7,4,8,51,3,2,61,61,4,12,false,8,Punt,"Paddy Lynch punt for 44 yds , Tayvion Robinson returns for 8 yds to the Kent 25",,2022-09-17T18:52:42.000Z
401403885101876402,LSU,SEC,Mississippi State,SEC,LSU,Mississippi State,0,0,401403885,4014038851,1,12,1,12,35,2,3,51,49,4,15,false,0,Punt,"Jay Bramblett punt for 36 yds, downed at the MisSt 13",,2022-09-17T22:11:39.000Z
401403885101877401,LSU,SEC,Mississippi State,SEC,LSU,Mississippi State,0,0,401403885,4014038851,1,13,1,12,25,2,3,51,49,4,15,false,0,Punt,,,2022-09-17T22:12:49.000Z
401403885101949601,LSU,SEC,Mississippi State,SEC,LSU,Mississippi State,0,6,401403885,4014038853,3,6,1,5,3,2,3,25,75,4,5,false,22,Punt,"Jay Bramblett punt for 46 yds , Zavion Thomas returns for 22 yds to the LSU 49",,2022-09-17T22:27:15.000Z
401403885101986402,LSU,SEC,Mississippi State,SEC,LSU,Mississippi State,0,6,401403885,4014038855,5,4,1,1,35,2,3,45,55,4,6,false,0,Punt,,,2022-09-17T22:36:02.000Z
401403885101989701,LSU,SEC,Mississippi State,SEC,LSU,Mississippi State,0,6,401403885,4014038855,5,5,1,1,2,2,3,45,55,4,6,false,0,Punt,Jay Bramblett punt for 55 yds for a touchback,,2022-09-17T22:36:51.000Z
401403885102886202,Mississippi State,SEC,LSU,SEC,LSU,Mississippi State,6,0,401403885,4014038858,8,7,2,11,37,3,2,51,51,4,12,false,0,Punt,"Archer Trafford punt for 48 yds , Gregory Clayton Jr. returns for no gain to the LSU 3",,2022-09-17T22:53:17.000Z
401403885102898801,LSU,SEC,Mississippi State,SEC,LSU,Mississippi State,0,6,401403885,4014038859,9,4,2,10,11,2,3,11,89,4,2,false,0,Punt,"Jay Bramblett punt for 48 yds, fair catch by Zavion Thomas at the MisSt 41",,2022-09-17T22:57:03.000Z
401403885102926903,Mississippi State,SEC,LSU,SEC,LSU,Mississippi State,6,0,401403885,40140388510,10,7,2,7,30,3,2,61,61,4,24,false,0,Punt,"George Georgopoulos punt for 50 yds, fair catch by Gregory Clayton Jr. at the LSU 11",,2022-09-17T23:03:39.000Z
401403885102939801,Mississippi State,SEC,LSU,SEC,LSU,Mississippi State,6,0,401403885,40140388510,10,8,2,6,1,3,2,61,61,4,24,false,0,Punt,,,2022-09-17T23:05:49.000Z
401403885102965902,LSU,SEC,Mississippi State,SEC,LSU,Mississippi State,0,6,401403885,40140388511,11,6,2,3,40,2,3,25,75,4,9,false,26,Punt,"Jay Bramblett punt for 49 yds , Zavion Thomas returns for 26 yds to the LSU 48",,2022-09-17T23:10:39.000Z
401403885102969101,LSU,SEC,Mississippi State,SEC,LSU,Mississippi State,0,6,401403885,40140388511,11,7,2,3,8,2,3,25,75,4,9,false,26,Punt,,,2022-09-17T23:11:38.000Z
401403885102997302,Mississippi State,SEC,LSU,SEC,LSU,Mississippi State,13,7,401403885,40140388514,14,8,2,0,26,2,1,51,51,4,2,false,0,Punt,"George Georgopoulos punt for 40 yds, downed at the LSU 11",,2022-09-17T23:30:34.000Z
401403885102998101,Mississippi State,SEC,LSU,SEC,LSU,Mississippi State,13,7,401403885,40140388514,14,9,2,0,18,2,1,51,51,4,2,false,0,Punt,,,2022-09-17T23:31:43.000Z
401403885103865402,Mississippi State,SEC,LSU,SEC,LSU,Mississippi State,13,7,401403885,40140388516,16,6,3,13,45,3,3,56,56,4,2,false,0,Punt,"Archer Trafford punt for 43 yds, downed at the LSU 13",,2022-09-17T23:56:08.000Z
401403885103867001,Mississippi State,SEC,LSU,SEC,LSU,Mississippi State,13,7,401403885,40140388516,16,7,3,13,29,3,3,56,56,4,2,false,0,Punt,,,2022-09-17T23:57:41.000Z
401403885103996601,LSU,SEC,Mississippi State,SEC,LSU,Mississippi State,10,16,401403885,40140388521,21,6,3,0,33,2,2,55,45,4,9,false,35,Punt,"Jay Bramblett punt for 35 yds , Austin Williams returns for a loss of 1 yard to the MisSt 9 Austin Williams fumbled, recovered by LSU Slade Roy",,2022-09-18T00:35:38.000Z
401403885104874501,Mississippi State,SEC,LSU,SEC,LSU,Mississippi State,16,17,401403885,40140388523,23,5,4,12,54,2,2,69,69,4,4,false,1,Punt,"George Georgopoulos punt for 45 yds , Gregory Clayton Jr. returns for 1 yd to the LSU 32 LSU Penalty, Offensive Holding (10 Yards) to the LSU 15",,2022-09-18T00:54:05.000Z
401403885104938101,Mississippi State,SEC,LSU,SEC,LSU,Mississippi State,16,24,401403885,40140388525,25,5,4,6,18,1,2,83,83,4,10,false,0,Punt,"Archer Trafford punt for 42 yds, downed at the LSU 41",,2022-09-18T01:14:36.000Z
401403886101928402,Georgia Tech,ACC,Ole Miss,SEC,Georgia Tech,Ole Miss,0,14,401403886,4014038864,4,8,1,7,15,3,3,45,55,4,4,false,0,Punt,,,2022-09-17T19:58:36.000Z
401403886101929001,Georgia Tech,ACC,Ole Miss,SEC,Georgia Tech,Ole Miss,0,14,401403886,4014038864,4,9,1,7,9,3,3,45,55,4,4,false,0,Punt,"David Shanahan punt for 34 yds, fair catch by Jordan Watkins at the Miss 21",,2022-09-17T19:58:40.000Z
401403886102878802,Ole Miss,SEC,Georgia Tech,ACC,Georgia Tech,Ole Miss,14,0,401403886,4014038867,7,6,2,12,11,3,3,69,69,4,12,false,0,Punt,,,2022-09-17T20:30:40.000Z
401403886102886201,Ole Miss,SEC,Georgia Tech,ACC,Georgia Tech,Ole Miss,14,0,401403886,4014038867,7,7,2,11,37,3,3,69,69,4,12,false,0,Punt,"Fraser Masin punt for 38 yds, punt out-of-bounds at the GTech 31",,2022-09-17T20:31:20.000Z
401403886102925402,Georgia Tech,ACC,Ole Miss,SEC,Georgia Tech,Ole Miss,0,14,401403886,4014038868,8,8,2,7,45,3,3,44,56,4,9,false,9,Punt,,,2022-09-17T20:39:06.000Z
401403886102926501,Georgia Tech,ACC,Ole Miss,SEC,Georgia Tech,Ole Miss,0,14,401403886,4014038868,8,9,2,7,34,3,3,44,56,4,9,false,9,Punt,"David Shanahan punt for 42 yds , Jordan Watkins returns for 9 yds to the Miss 23",,2022-09-17T20:39:44.000Z
401403886102965402,Georgia Tech,ACC,Ole Miss,SEC,Georgia Tech,Ole Miss,0,21,401403886,40140388610,10,9,2,3,45,3,3,43,57,4,15,false,0,Punt,,,2022-09-17T20:54:11.000Z
401403886102968901,Georgia Tech,ACC,Ole Miss,SEC,Georgia Tech,Ole Miss,0,21,401403886,40140388610,10,10,2,3,10,3,3,43,57,4,15,false,0,Punt,"David Shanahan punt for 46 yds, fair catch by Jordan Watkins at the Miss 11",,2022-09-17T20:54:38.000Z
401403886103879001,Georgia Tech,ACC,Ole Miss,SEC,Georgia Tech,Ole Miss,0,21,401403886,40140388613,13,8,3,12,9,3,3,35,65,4,10,false,22,Punt,"David Shanahan punt for 50 yds , Jordan Watkins returns for 22 yds to the Miss 37",,2022-09-17T21:25:14.000Z
401403886103919502,Georgia Tech,ACC,Ole Miss,SEC,Georgia Tech,Ole Miss,0,28,401403886,40140388615,15,5,3,8,4,3,3,28,72,4,7,false,0,Punt,,,2022-09-17T21:39:30.000Z
401403886103926701,Georgia Tech,ACC,Ole Miss,SEC,Georgia Tech,Ole Miss,0,28,401403886,40140388615,15,6,3,7,32,3,3,28,72,4,7,false,0,Punt,"David Shanahan punt for 41 yds, fair catch by Jordan Watkins at the Miss 31",,2022-09-17T21:40:13.000Z
401403886103959701,Georgia Tech,ACC,Ole Miss,SEC,Georgia Tech,Ole Miss,0,35,401403886,40140388617,17,6,3,4,2,3,3,23,77,4,12,false,0,Punt,"David Shanahan punt for 45 yds, fair catch by Isheem Young at the Miss 32",,2022-09-17T21:55:23.000Z
401403886104855102,Georgia Tech,ACC,Ole Miss,SEC,Georgia Tech,Ole Miss,0,42,401403886,40140388619,19,6,4,14,48,3,3,25,75,4,10,false,19,Punt,,,2022-09-17T22:09:46.000Z
401403886104856301,Georgia Tech,ACC,Ole Miss,SEC,Georgia Tech,Ole Miss,0,42,401403886,40140388619,19,7,4,14,36,3,3,25,75,4,10,false,19,Punt,"David Shanahan punt for 43 yds , Jordan Watkins returns for 19 yds to the GTech 49",,2022-09-17T22:10:45.000Z
401403886104864902,Ole Miss,SEC,Georgia Tech,ACC,Georgia Tech,Ole Miss,42,0,401403886,40140388620,20,5,4,13,50,3,3,63,63,4,24,false,0,Punt,,,2022-09-17T22:16:43.000Z
401403886104869501,Ole Miss,SEC,Georgia Tech,ACC,Georgia Tech,Ole Miss,42,0,401403886,40140388620,20,6,4,13,4,3,3,63,63,4,24,false,0,Punt,"Fraser Masin punt for 42 yds, fair catch by Nate McCollum at the GTech 21",,2022-09-17T22:17:26.000Z
401403886104955702,Ole Miss,SEC,Georgia Tech,ACC,Georgia Tech,Ole Miss,42,0,401403886,40140388622,22,7,4,4,42,2,3,43,43,4,16,false,0,Punt,,,2022-09-17T22:36:06.000Z
401403886104964401,Ole Miss,SEC,Georgia Tech,ACC,Georgia Tech,Ole Miss,42,0,401403886,40140388622,22,8,4,3,55,2,3,43,43,4,16,false,0,Punt,"Fraser Masin punt for 31 yds, downed at the GTech 12",,2022-09-17T22:36:37.000Z
401403886104986302,Georgia Tech,ACC,Ole Miss,SEC,Georgia Tech,Ole Miss,0,42,401403886,40140388623,23,7,4,1,36,3,2,37,63,4,9,false,0,Punt,,,2022-09-17T22:41:30.000Z
401403886104987701,Georgia Tech,ACC,Ole Miss,SEC,Georgia Tech,Ole Miss,0,42,401403886,40140388623,23,8,4,1,22,3,2,37,63,4,9,false,0,Punt,"David Shanahan punt for 51 yds, downed at the Miss 12",,2022-09-17T22:42:31.000Z
401403888101867902,South Carolina,SEC,Georgia,SEC,South Carolina,Georgia,0,0,401403888,4014038881,1,6,1,13,20,3,3,44,56,4,3,false,10,Punt,"Kai Kroeger punt for 48 yds , Ladd McConkey returns for 10 yds to the Geo 18",,2022-09-17T16:15:56.000Z
401403888101874601,South Carolina,SEC,Georgia,SEC,South Carolina,Georgia,0,0,401403888,4014038881,1,7,1,12,53,3,3,44,56,4,3,false,10,Punt,"Kai Kroeger punt for 48 yds , Ladd McConkey returns for 10 yds to the Geo 18",,2022-09-17T16:16:39.000Z
