id,offense,offense_conference,defense,defense_conference,home,away,offense_score,defense_score,game_id,drive_id,drive_number,play_number,period,clock.minutes,clock.seconds,offense_timeouts,defense_timeouts,yard_line,yards_to_goal,down,distance,scoring,yards_gained,play_type,play_text,ppa,wallclock
401403927101866901,Arkansas,SEC,Auburn,SEC,Auburn,Arkansas,0,0,401403927,4014039271,1,6,1,13,30,3,3,76,76,4,11,false,0,Punt,Reid Bauer punt for 27 yds,,2022-10-29T16:07:21.000Z
401403927101998001,Auburn,SEC,Arkansas,SEC,Auburn,Arkansas,3,7,401403927,4014039276,6,8,1,0,19,3,3,41,59,4,6,false,0,Punt,Oscar Chapman punt for 39 yds,,2022-10-29T16:43:44.000Z
401403927102929801,Auburn,SEC,Arkansas,SEC,Auburn,Arkansas,3,14,401403927,4014039278,8,8,2,7,1,3,3,46,54,4,5,false,0,Punt,Oscar Chapman punt for 37 yds,,2022-10-29T17:04:52.000Z
401403927102948101,Arkansas,SEC,Auburn,SEC,Auburn,Arkansas,14,3,401403927,4014039279,9,7,2,5,18,2,3,85,85,4,12,false,0,Punt,"Reid Bauer punt for 78 yds, downed at the Aub 7",,2022-10-29T17:16:27.000Z
401403927102988501,Auburn,SEC,Arkansas,SEC,Auburn,Arkansas,10,17,401403927,40140392712,12,7,2,1,14,3,1,34,66,4,1,false,0,Punt,Oscar Chapman punt for 24 yds,,2022-10-29T17:32:25.000Z
401403927102994901,Arkansas,SEC,Auburn,SEC,Auburn,Arkansas,17,10,401403927,40140392713,13,6,2,0,50,1,2,65,65,4,17,false,0,Punt,Reid Bauer punt for 24 yds,,2022-10-29T17:36:53.000Z
401403927103958901,Auburn,SEC,Arkansas,SEC,Auburn,Arkansas,13,24,401403927,40140392718,18,6,3,4,10,3,3,43,57,4,5,false,0,Punt,"Oscar Chapman punt for 51 yds, downed at the Ark 6",,2022-10-29T18:29:17.000Z
401403927104858601,Auburn,SEC,Arkansas,SEC,Auburn,Arkansas,13,31,401403927,40140392720,20,8,4,14,13,3,2,29,71,4,6,false,0,Punt,Oscar Chapman punt for 55 yds,,2022-10-29T18:50:47.000Z
401403928101885501,Georgia,SEC,Florida,SEC,Georgia,Florida,0,0,401403928,4014039281,1,10,1,11,44,3,3,48,52,4,8,false,0,Punt,"Brett Thorson punt for 36 yds, fair catch by Xzavier Henderson at the Fla 16",,2022-10-29T19:46:22.000Z
401403928101897801,Florida,SEC,Georgia,SEC,Georgia,Florida,0,0,401403928,4014039282,2,4,1,10,21,3,3,80,80,4,6,false,7,Punt,"Jeremy Crawshaw punt for 53 yds , Ladd McConkey returns for 7 yds to the Geo 34",,2022-10-29T19:51:10.000Z
