id,offense,offense_conference,defense,defense_conference,home,away,offense_score,defense_score,game_id,drive_id,drive_number,play_number,period,clock.minutes,clock.seconds,offense_timeouts,defense_timeouts,yard_line,yards_to_goal,down,distance,scoring,yards_gained,play_type,play_text,ppa,wallclock
401437008101884101,UCF,American Athletic,Tulane,American Athletic,Tulane,UCF,0,0,401437008,4014370081,1,8,1,11,58,3,3,52,52,4,6,false,0,Punt,"Mitch McCarthy punt for 37 yds, fair catch by Jha'Quan Jackson at the Tulan 15",,2022-12-03T21:14:52.000Z
401437008101957901,UCF,American Athletic,Tulane,American Athletic,Tulane,UCF,0,7,401437008,4014370083,3,8,1,4,20,3,3,65,65,4,14,false,3,Punt,"Mitch McCarthy punt for 46 yds , Jha'Quan Jackson returns for 3 yds to the Tulan 22",,2022-12-03T21:28:53.000Z
401437008102967301,UCF,American Athletic,Tulane,American Athletic,Tulane,UCF,7,17,401437008,4014370089,9,5,2,3,26,3,2,74,74,4,5,false,0,Punt,"Mitch McCarthy punt for 42 yds, fair catch by Jha'Quan Jackson at the Tulan 32",,2022-12-03T22:20:53.000Z
401437008102976301,Tulane,American Athletic,UCF,American Athletic,Tulane,UCF,17,7,401437008,40143700810,10,4,2,2,36,2,3,36,64,4,6,false,0,Punt,"Kriston Esnard punt for 33 yds , Divaad Wilson returns for no gain to the UCF 31",,2022-12-03T22:23:49.000Z
401437008102984701,UCF,American Athletic,Tulane,American Athletic,Tulane,UCF,7,17,401437008,40143700811,11,6,2,1,52,3,0,83,83,4,24,false,0,Punt,"Mitch McCarthy punt for 52 yds , Jha'Quan Jackson returns for no gain to the Tulan 31 Jha'Quan Jackson fumbled, recovered by Tulan Jha'Quan Jackson",,2022-12-03T22:28:10.000Z
401437008103909401,UCF,American Athletic,Tulane,American Athletic,Tulane,UCF,7,24,401437008,40143700815,15,9,3,9,5,3,3,58,58,4,8,false,4,Punt,"Mitch McCarthy punt for 47 yds , Jha'Quan Jackson returns for 4 yds to the Tulan 15",,2022-12-03T23:17:30.000Z
401437008103945601,UCF,American Athletic,Tulane,American Athletic,Tulane,UCF,7,24,401437008,40143700817,17,4,3,5,43,3,3,99,99,4,12,false,0,Punt,"Mitch McCarthy punt for 48 yds, downed at the UCF 49",,2022-12-03T23:28:50.000Z
401437008103958401,Tulane,American Athletic,UCF,American Athletic,Tulane,UCF,24,7,401437008,40143700818,18,4,3,4,15,3,3,53,47,4,8,false,0,Punt,Casey Glover punt for 47 yds for a touchback,,2022-12-03T23:32:18.000Z
401437008103998901,Tulane,American Athletic,UCF,American Athletic,Tulane,UCF,24,14,401437008,40143700820,20,6,3,0,10,3,3,47,53,4,8,false,30,Punt,"Casey Glover punt for 45 yds, downed at the TULANE 8 TULANE Penalty, Kick Catching Interference (-15 Yards) to the UCF 23",,2022-12-03T23:45:11.000Z
401437008104855901,UCF,American Athletic,Tulane,American Athletic,Tulane,UCF,14,24,401437008,40143700821,21,5,4,14,40,3,3,77,77,4,10,false,0,Punt,"Mitch McCarthy punt for 50 yds, fair catch by Lawrence Keys III at the Tulan 27",,2022-12-03T23:54:19.000Z
401437009101859601,Clemson,ACC,North Carolina,ACC,North Carolina,Clemson,0,0,401437009,4014370091,1,5,1,14,3,3,3,68,68,4,8,false,0,Punt,"Aidan Swanson punt for 46 yds, fair catch by Josh Downs at the NCaro 22",,2022-12-04T01:18:59.000Z
401437009101934701,Clemson,ACC,North Carolina,ACC,North Carolina,Clemson,0,7,401437009,4014370093,3,6,1,6,52,3,3,70,70,4,5,false,0,Punt,"Aidan Swanson punt for 48 yds, punt out-of-bounds at the NCaro 22",,2022-12-04T01:34:03.000Z
401437009101944101,North Carolina,ACC,Clemson,ACC,North Carolina,Clemson,7,0,401437009,4014370094,4,5,1,5,58,3,3,22,78,4,10,false,0,Punt,"Ben Kiernan punt for 49 yds, fair catch by Antonio Williams at the Clem 29",,2022-12-04T01:39:17.000Z
401437009103887401,North Carolina,ACC,Clemson,ACC,North Carolina,Clemson,10,24,401437009,40143700912,12,10,3,11,25,3,3,42,58,4,6,false,0,Punt,"Ben Kiernan punt for 41 yds, downed at the Clem 17",,2022-12-04T03:24:18.000Z
401437009103908101,Clemson,ACC,North Carolina,ACC,North Carolina,Clemson,24,10,401437009,40143700913,13,4,3,9,18,3,3,84,84,4,11,false,6,Punt,"Aidan Swanson punt for 40 yds , Josh Downs returns for 6 yds to the 50 yard line",,2022-12-04T03:27:32.000Z
